id,item_id,dept_id,cat_id,store_id,state_id,total_sales,mean_daily_sales,std_daily_sales,max_daily_sales,pct_zero_days
FOODS_3_601_CA_1_evaluation,FOODS_3_601,FOODS_3,FOODS,CA_1,CA,171,0.08809891808346214,0.35740138086134043,5,92.89026275115918
FOODS_3_602_CA_1_evaluation,FOODS_3_602,FOODS_3,FOODS,CA_1,CA,570,0.2936630602782071,1.053101221248688,13,88.30499742400825
FOODS_3_603_CA_1_evaluation,FOODS_3_603,FOODS_3,FOODS,CA_1,CA,2364,1.2179289026275115,3.270779571879632,35,76.4554353426069
FOODS_3_604_CA_1_evaluation,FOODS_3_604,FOODS_3,FOODS,CA_1,CA,1240,0.6388459556929418,1.1771985832257297,8,69.39721792890263
FOODS_3_605_CA_1_evaluation,FOODS_3_605,FOODS_3,FOODS,CA_1,CA,905,0.46625450798557444,0.9562936325902512,8,73.20968572900567
FOODS_3_606_CA_1_evaluation,FOODS_3_606,FOODS_3,FOODS,CA_1,CA,2108,1.086038124678001,1.6910577359894337,11,60.123647604327665
FOODS_3_607_CA_1_evaluation,FOODS_3_607,FOODS_3,FOODS,CA_1,CA,27236,14.031942297784648,14.445584790052706,89,30.6543019062339
FOODS_3_608_CA_1_evaluation,FOODS_3_608,FOODS_3,FOODS,CA_1,CA,1436,0.7398248325605358,1.5171374691097412,13,69.39721792890263
FOODS_3_609_CA_1_evaluation,FOODS_3_609,FOODS_3,FOODS,CA_1,CA,2281,1.1751674394641938,1.8904084305522562,25,57.03245749613601
FOODS_3_610_CA_1_evaluation,FOODS_3_610,FOODS_3,FOODS,CA_1,CA,2652,1.3663060278207109,1.4306133353605628,11,33.53941267387944
FOODS_3_611_CA_1_evaluation,FOODS_3_611,FOODS_3,FOODS,CA_1,CA,2325,1.1978361669242659,1.8703509648006194,15,52.96239052035033
FOODS_3_612_CA_1_evaluation,FOODS_3_612,FOODS_3,FOODS,CA_1,CA,2143,1.1040700669757857,1.4425237355768756,10,48.68624420401855
FOODS_3_613_CA_1_evaluation,FOODS_3_613,FOODS_3,FOODS,CA_1,CA,440,0.22668727460072127,0.6817929506837833,5,86.75940236991242
FOODS_3_614_CA_1_evaluation,FOODS_3_614,FOODS_3,FOODS,CA_1,CA,6119,3.1524987120041215,4.135698022779743,33,37.50643997939206
FOODS_3_615_CA_1_evaluation,FOODS_3_615,FOODS_3,FOODS,CA_1,CA,4824,2.48531684698609,2.3385345206662547,16,25.090159711488923
FOODS_3_616_CA_1_evaluation,FOODS_3_616,FOODS_3,FOODS,CA_1,CA,2264,1.166409067490984,1.568502744976774,15,45.18289541473467
FOODS_3_617_CA_1_evaluation,FOODS_3_617,FOODS_3,FOODS,CA_1,CA,4171,2.1488923235445645,2.099774296461921,13,25.75991756826378
FOODS_3_618_CA_1_evaluation,FOODS_3_618,FOODS_3,FOODS,CA_1,CA,1932,0.9953632148377125,2.57629168784561,22,80.370942812983
FOODS_3_619_CA_1_evaluation,FOODS_3_619,FOODS_3,FOODS,CA_1,CA,479,0.24678001030396704,0.5878699905094512,5,81.50437918598661
FOODS_3_620_CA_1_evaluation,FOODS_3_620,FOODS_3,FOODS,CA_1,CA,1116,0.5749613601236476,0.9392530827623825,6,63.83307573415765
FOODS_3_621_CA_1_evaluation,FOODS_3_621,FOODS_3,FOODS,CA_1,CA,1300,0.6697578567748583,1.5760499450396506,15,76.71303451828955
FOODS_3_622_CA_1_evaluation,FOODS_3_622,FOODS_3,FOODS,CA_1,CA,1556,0.8016486347243689,1.0228292439209767,10,48.737764039155074
FOODS_3_623_CA_1_evaluation,FOODS_3_623,FOODS_3,FOODS,CA_1,CA,1321,0.6805770221535291,1.3343551765224948,10,68.93353941267388
FOODS_3_624_CA_1_evaluation,FOODS_3_624,FOODS_3,FOODS,CA_1,CA,1754,0.9036579082946935,1.7553897319985887,26,64.09067490984029
FOODS_3_625_CA_1_evaluation,FOODS_3_625,FOODS_3,FOODS,CA_1,CA,3089,1.5914477073673363,1.8261676315208222,11,38.22771767130345
FOODS_3_626_CA_1_evaluation,FOODS_3_626,FOODS_3,FOODS,CA_1,CA,488,0.2514167954662545,0.6544377909014344,6,83.3590932509016
FOODS_3_627_CA_1_evaluation,FOODS_3_627,FOODS_3,FOODS,CA_1,CA,1098,0.5656877897990726,0.9958375003223396,10,66.3575476558475
FOODS_3_628_CA_1_evaluation,FOODS_3_628,FOODS_3,FOODS,CA_1,CA,4984,2.567748583204534,2.255720424234202,16,19.42297784647089
FOODS_3_629_CA_1_evaluation,FOODS_3_629,FOODS_3,FOODS,CA_1,CA,1838,0.9469345698093766,1.4415513176030232,14,47.96496651210716
FOODS_3_630_CA_1_evaluation,FOODS_3_630,FOODS_3,FOODS,CA_1,CA,1121,0.577537351880474,1.160837123668852,12,70.47913446676971
FOODS_3_631_CA_1_evaluation,FOODS_3_631,FOODS_3,FOODS,CA_1,CA,3557,1.8325605358062855,1.775176907270256,15,24.781040700669756
FOODS_3_632_CA_1_evaluation,FOODS_3_632,FOODS_3,FOODS,CA_1,CA,3787,1.9510561566202989,1.8565714267395739,12,25.6053580628542
FOODS_3_633_CA_1_evaluation,FOODS_3_633,FOODS_3,FOODS,CA_1,CA,452,0.2328696548171046,0.8746068274008326,14,88.45955692941783
FOODS_3_634_CA_1_evaluation,FOODS_3_634,FOODS_3,FOODS,CA_1,CA,5548,2.858320453374549,2.501523299402571,18,19.0623390005152
FOODS_3_635_CA_1_evaluation,FOODS_3_635,FOODS_3,FOODS,CA_1,CA,34681,17.867594023699123,19.15016947884694,124,24.626481195260176
FOODS_3_636_CA_1_evaluation,FOODS_3_636,FOODS_3,FOODS,CA_1,CA,6103,3.1442555383822772,4.706294274224334,31,59.453889747552815
FOODS_3_637_CA_1_evaluation,FOODS_3_637,FOODS_3,FOODS,CA_1,CA,901,0.4641937145801133,0.9311046834608627,8,72.9005667181865
FOODS_3_638_CA_1_evaluation,FOODS_3_638,FOODS_3,FOODS,CA_1,CA,3533,1.8201957753735187,2.582811683112036,16,49.974240082431734
FOODS_3_639_CA_1_evaluation,FOODS_3_639,FOODS_3,FOODS,CA_1,CA,751,0.386913961875322,0.9609660514293988,9,80.7315816589387
FOODS_3_640_CA_1_evaluation,FOODS_3_640,FOODS_3,FOODS,CA_1,CA,1450,0.7470376094796497,1.6693119861446761,15,75.16743946419372
FOODS_3_641_CA_1_evaluation,FOODS_3_641,FOODS_3,FOODS,CA_1,CA,1593,0.8207109737248841,1.4959342837079235,10,67.90314270994332
FOODS_3_642_CA_1_evaluation,FOODS_3_642,FOODS_3,FOODS,CA_1,CA,745,0.38382277176713037,0.7970359939154903,6,75.52807831014941
FOODS_3_643_CA_1_evaluation,FOODS_3_643,FOODS_3,FOODS,CA_1,CA,2006,1.033487892838743,1.9668587590719138,22,63.78155589902113
FOODS_3_644_CA_1_evaluation,FOODS_3_644,FOODS_3,FOODS,CA_1,CA,3256,1.6774858320453374,2.6777948638284843,19,53.219989696032975
FOODS_3_645_CA_1_evaluation,FOODS_3_645,FOODS_3,FOODS,CA_1,CA,2390,1.2313240597630088,1.7790259358294027,11,53.42606903657908
FOODS_3_646_CA_1_evaluation,FOODS_3_646,FOODS_3,FOODS,CA_1,CA,2420,1.246780010303967,2.0320452303450605,14,58.37197320968572
FOODS_3_647_CA_1_evaluation,FOODS_3_647,FOODS_3,FOODS,CA_1,CA,734,0.3781555899021123,1.2152291827133685,14,86.03812467800103
FOODS_3_648_CA_1_evaluation,FOODS_3_648,FOODS_3,FOODS,CA_1,CA,1340,0.6903657908294694,1.442868700794472,12,70.2730551262236
FOODS_3_649_CA_1_evaluation,FOODS_3_649,FOODS_3,FOODS,CA_1,CA,607,0.3127253992787223,0.6836486057132506,6,77.84647089129315
FOODS_3_650_CA_1_evaluation,FOODS_3_650,FOODS_3,FOODS,CA_1,CA,938,0.48325605358062856,1.0198205289425406,10,73.05512622359609
FOODS_3_651_CA_1_evaluation,FOODS_3_651,FOODS_3,FOODS,CA_1,CA,2024,1.042761463163318,1.4635271768228293,11,51.931993817619784
FOODS_3_652_CA_1_evaluation,FOODS_3_652,FOODS_3,FOODS,CA_1,CA,8261,4.256053580628542,3.1598118304623233,19,16.846986089644513
FOODS_3_653_CA_1_evaluation,FOODS_3_653,FOODS_3,FOODS,CA_1,CA,2864,1.4755280783101494,2.276607242745786,20,54.7655847501288
FOODS_3_654_CA_1_evaluation,FOODS_3_654,FOODS_3,FOODS,CA_1,CA,8624,4.443070582174137,3.3466215787584757,27,7.058217413704276
FOODS_3_655_CA_1_evaluation,FOODS_3_655,FOODS_3,FOODS,CA_1,CA,7218,3.7187017001545595,4.5379169138145885,26,35.08500772797527
FOODS_3_656_CA_1_evaluation,FOODS_3_656,FOODS_3,FOODS,CA_1,CA,2085,1.0741885625965997,1.5632495064993324,11,53.8382277176713
FOODS_3_657_CA_1_evaluation,FOODS_3_657,FOODS_3,FOODS,CA_1,CA,3904,2.011334363730036,2.490554091489845,17,43.27666151468315
FOODS_3_658_CA_1_evaluation,FOODS_3_658,FOODS_3,FOODS,CA_1,CA,915,0.4714064914992272,0.938517762242902,7,71.973209685729
FOODS_3_659_CA_1_evaluation,FOODS_3_659,FOODS_3,FOODS,CA_1,CA,3919,2.019062339000515,2.202323569627287,12,37.1973209685729
FOODS_3_660_CA_1_evaluation,FOODS_3_660,FOODS_3,FOODS,CA_1,CA,1819,0.9371458011334364,1.6130476158162221,15,56.15662029881504
FOODS_3_661_CA_1_evaluation,FOODS_3_661,FOODS_3,FOODS,CA_1,CA,2904,1.4961360123647605,2.4082569859768492,15,63.06027820710973
FOODS_3_662_CA_1_evaluation,FOODS_3_662,FOODS_3,FOODS,CA_1,CA,396,0.20401854714064915,0.6171216092004473,8,86.50180319422978
FOODS_3_663_CA_1_evaluation,FOODS_3_663,FOODS_3,FOODS,CA_1,CA,1619,0.8341061308603812,2.01904662926781,22,74.7552807831015
FOODS_3_664_CA_1_evaluation,FOODS_3_664,FOODS_3,FOODS,CA_1,CA,3151,1.6233900051519836,2.6301954148958426,27,51.2107161257084
FOODS_3_665_CA_1_evaluation,FOODS_3_665,FOODS_3,FOODS,CA_1,CA,3002,1.5466254507985575,3.2369128088422006,32,64.60587326120556
FOODS_3_666_CA_1_evaluation,FOODS_3_666,FOODS_3,FOODS,CA_1,CA,2321,1.1957753735188048,1.903060979375703,13,56.87789799072643
FOODS_3_667_CA_1_evaluation,FOODS_3_667,FOODS_3,FOODS,CA_1,CA,1278,0.6584234930448223,0.9431372488204883,6,58.21741370427615
FOODS_3_668_CA_1_evaluation,FOODS_3_668,FOODS_3,FOODS,CA_1,CA,20088,10.349304482225657,4.576397772191631,33,0.46367851622874806
FOODS_3_669_CA_1_evaluation,FOODS_3_669,FOODS_3,FOODS,CA_1,CA,1640,0.844925296239052,1.5781745750288156,16,65.43019062339
FOODS_3_670_CA_1_evaluation,FOODS_3_670,FOODS_3,FOODS,CA_1,CA,1059,0.5455950540958269,0.7944990021754392,6,60.32972694487378
FOODS_3_671_CA_1_evaluation,FOODS_3_671,FOODS_3,FOODS,CA_1,CA,2440,1.2570839773312725,1.3460333648635803,9,35.960844925296236
FOODS_3_672_CA_1_evaluation,FOODS_3_672,FOODS_3,FOODS,CA_1,CA,4641,2.391035548686244,3.4548835746591826,37,40.906749098402884
FOODS_3_673_CA_1_evaluation,FOODS_3_673,FOODS_3,FOODS,CA_1,CA,1393,0.717671303451829,1.3167341052434107,13,67.64554353426068
FOODS_3_674_CA_1_evaluation,FOODS_3_674,FOODS_3,FOODS,CA_1,CA,3901,2.00978876867594,1.873486201673091,18,24.31736218444101
FOODS_3_675_CA_1_evaluation,FOODS_3_675,FOODS_3,FOODS,CA_1,CA,3854,1.9855744461617724,2.89161912188566,40,43.791859866048426
FOODS_3_676_CA_1_evaluation,FOODS_3_676,FOODS_3,FOODS,CA_1,CA,3401,1.7521895929933025,1.995848756481318,14,37.09428129829985
FOODS_3_677_CA_1_evaluation,FOODS_3_677,FOODS_3,FOODS,CA_1,CA,1107,0.5703245749613601,0.8725154452641473,6,62.02988150437918
FOODS_3_678_CA_1_evaluation,FOODS_3_678,FOODS_3,FOODS,CA_1,CA,4441,2.2879958784131893,2.5893622097447926,18,34.46676970633694
FOODS_3_679_CA_1_evaluation,FOODS_3_679,FOODS_3,FOODS,CA_1,CA,2417,1.245234415249871,1.5708033592321746,11,45.07985574446162
FOODS_3_680_CA_1_evaluation,FOODS_3_680,FOODS_3,FOODS,CA_1,CA,2084,1.0736733642452345,1.4766715410827136,9,53.01391035548686
FOODS_3_681_CA_1_evaluation,FOODS_3_681,FOODS_3,FOODS,CA_1,CA,33533,17.276146316331786,16.484735817692258,274,9.222050489438434
FOODS_3_682_CA_1_evaluation,FOODS_3_682,FOODS_3,FOODS,CA_1,CA,7640,3.936115404430706,5.320344741271055,29,54.09582689335394
FOODS_3_683_CA_1_evaluation,FOODS_3_683,FOODS_3,FOODS,CA_1,CA,3712,1.9124162802679032,2.6185553126922483,16,53.374549201442555
FOODS_3_684_CA_1_evaluation,FOODS_3_684,FOODS_3,FOODS,CA_1,CA,1679,0.8650180319422978,1.4288256986272454,11,61.97836166924265
FOODS_3_685_CA_1_evaluation,FOODS_3_685,FOODS_3,FOODS,CA_1,CA,2273,1.1710458526532714,1.680756431745444,11,52.189592993302426
FOODS_3_686_CA_1_evaluation,FOODS_3_686,FOODS_3,FOODS,CA_1,CA,2277,1.1731066460587327,1.4138193649709196,9,42.349304482225655
FOODS_3_687_CA_1_evaluation,FOODS_3_687,FOODS_3,FOODS,CA_1,CA,2192,1.1293147861926842,1.2262251102268518,8,37.764039155074705
FOODS_3_688_CA_1_evaluation,FOODS_3_688,FOODS_3,FOODS,CA_1,CA,10168,5.2385368366821226,5.795348800551153,43,29.623905203503348
FOODS_3_689_CA_1_evaluation,FOODS_3_689,FOODS_3,FOODS,CA_1,CA,2014,1.037609479649665,1.5876024240890758,8,60.22668727460072
FOODS_3_690_CA_1_evaluation,FOODS_3_690,FOODS_3,FOODS,CA_1,CA,255,0.13137557959814528,0.44100677942224425,3,90.41731066460588
FOODS_3_691_CA_1_evaluation,FOODS_3_691,FOODS_3,FOODS,CA_1,CA,424,0.21844410097887687,0.5529088928423083,4,83.97733127253993
FOODS_3_692_CA_1_evaluation,FOODS_3_692,FOODS_3,FOODS,CA_1,CA,7489,3.858320453374549,4.346769372734336,32,27.202472952086552
FOODS_3_693_CA_1_evaluation,FOODS_3_693,FOODS_3,FOODS,CA_1,CA,295,0.1519835136527563,0.534326514451197,5,90.05667181865019
FOODS_3_694_CA_1_evaluation,FOODS_3_694,FOODS_3,FOODS,CA_1,CA,29362,15.127253992787223,6.731303155859583,42,0.41215868109222054
FOODS_3_695_CA_1_evaluation,FOODS_3_695,FOODS_3,FOODS,CA_1,CA,10428,5.3724884080370945,4.078549388113039,34,10.303967027305513
FOODS_3_696_CA_1_evaluation,FOODS_3_696,FOODS_3,FOODS,CA_1,CA,582,0.29984544049459044,0.8288617651173446,6,83.9258114374034
FOODS_3_697_CA_1_evaluation,FOODS_3_697,FOODS_3,FOODS,CA_1,CA,15626,8.050489438433797,4.317813051675441,28,2.1638330757341575
FOODS_3_698_CA_1_evaluation,FOODS_3_698,FOODS_3,FOODS,CA_1,CA,937,0.48274085522926324,1.2140071683337306,13,79.13446676970634
FOODS_3_700_CA_1_evaluation,FOODS_3_700,FOODS_3,FOODS,CA_1,CA,1330,0.6852138073158166,1.4488826792294183,21,69.80937660999484
FOODS_3_701_CA_1_evaluation,FOODS_3_701,FOODS_3,FOODS,CA_1,CA,399,0.20556414219474498,0.6550953174485109,8,87.37764039155074
FOODS_3_702_CA_1_evaluation,FOODS_3_702,FOODS_3,FOODS,CA_1,CA,22177,11.425553838227717,10.366853922089714,119,5.4095826893353935
FOODS_3_703_CA_1_evaluation,FOODS_3_703,FOODS_3,FOODS,CA_1,CA,1188,0.6120556414219475,1.3452988149821303,9,76.4554353426069
FOODS_3_704_CA_1_evaluation,FOODS_3_704,FOODS_3,FOODS,CA_1,CA,8936,4.603812467800103,3.448624316943166,26,12.982998454404946
FOODS_3_705_CA_1_evaluation,FOODS_3_705,FOODS_3,FOODS,CA_1,CA,2741,1.4121586810922204,1.7349148239112124,13,38.639876352395675
FOODS_3_706_CA_1_evaluation,FOODS_3_706,FOODS_3,FOODS,CA_1,CA,1793,0.9237506439979392,1.8901729508943086,13,72.23080886141165
FOODS_3_707_CA_1_evaluation,FOODS_3_707,FOODS_3,FOODS,CA_1,CA,1379,0.7104585265327151,1.6205274028302505,14,72.28232869654818
FOODS_3_708_CA_1_evaluation,FOODS_3_708,FOODS_3,FOODS,CA_1,CA,2743,1.413189077794951,1.5687281360276426,10,37.86707882534776
FOODS_3_709_CA_1_evaluation,FOODS_3_709,FOODS_3,FOODS,CA_1,CA,718,0.3699124162802679,0.836568542857604,9,77.0221535291087
FOODS_3_710_CA_1_evaluation,FOODS_3_710,FOODS_3,FOODS,CA_1,CA,564,0.29057187017001546,0.7127735210681975,6,81.19526017516743
FOODS_3_711_CA_1_evaluation,FOODS_3_711,FOODS_3,FOODS,CA_1,CA,16261,8.377640391550747,11.110011210381144,88,34.31221020092735
FOODS_3_712_CA_1_evaluation,FOODS_3_712,FOODS_3,FOODS,CA_1,CA,1945,1.002060793405461,1.3799162510009877,9,50.6439979392066
FOODS_3_713_CA_1_evaluation,FOODS_3_713,FOODS_3,FOODS,CA_1,CA,638,0.3286965481710459,0.9603932954529522,10,84.13189077794951
FOODS_3_714_CA_1_evaluation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,54617,28.13858835651726,14.492580484314393,93,0.36063884595569295
FOODS_3_715_CA_1_evaluation,FOODS_3_715,FOODS_3,FOODS,CA_1,CA,1697,0.8742916022668727,1.1805846382512184,7,52.292632663575475
FOODS_3_716_CA_1_evaluation,FOODS_3_716,FOODS_3,FOODS,CA_1,CA,3544,1.8258629572385368,2.1194545096846555,13,38.33075734157651
FOODS_3_717_CA_1_evaluation,FOODS_3_717,FOODS_3,FOODS,CA_1,CA,1240,0.6388459556929418,0.908438604454508,7,56.98093766099949
FOODS_3_718_CA_1_evaluation,FOODS_3_718,FOODS_3,FOODS,CA_1,CA,3320,1.710458526532715,2.35351663302874,15,46.7284904688305
FOODS_3_719_CA_1_evaluation,FOODS_3_719,FOODS_3,FOODS,CA_1,CA,683,0.35188047398248323,0.871042426015273,9,80.11334363730036
FOODS_3_720_CA_1_evaluation,FOODS_3_720,FOODS_3,FOODS,CA_1,CA,1005,0.517774343122102,1.0628465819950081,8,73.98248325605358
FOODS_3_721_CA_1_evaluation,FOODS_3_721,FOODS_3,FOODS,CA_1,CA,3585,1.8469860896445132,2.573950556558243,31,41.00978876867594
FOODS_3_722_CA_1_evaluation,FOODS_3_722,FOODS_3,FOODS,CA_1,CA,287,0.1478619268418341,0.5098532620150914,5,90.00515198351366
FOODS_3_723_CA_1_evaluation,FOODS_3_723,FOODS_3,FOODS,CA_1,CA,28840,14.85832045337455,13.61247038137884,95,23.956723338485318
FOODS_3_724_CA_1_evaluation,FOODS_3_724,FOODS_3,FOODS,CA_1,CA,374,0.19268418341061308,0.46954444001182943,4,83.46213292117464
FOODS_3_725_CA_1_evaluation,FOODS_3_725,FOODS_3,FOODS,CA_1,CA,8563,4.411643482740855,3.7725176154433555,21,21.226172076249355
FOODS_3_726_CA_1_evaluation,FOODS_3_726,FOODS_3,FOODS,CA_1,CA,1320,0.6800618238021638,1.2503102948368856,7,68.93353941267388
FOODS_3_727_CA_1_evaluation,FOODS_3_727,FOODS_3,FOODS,CA_1,CA,6371,3.282328696548171,3.3225444054626037,28,24.781040700669756
FOODS_3_729_CA_1_evaluation,FOODS_3_729,FOODS_3,FOODS,CA_1,CA,1213,0.6249356002060793,0.9600342163290015,6,61.46316331787738
FOODS_3_730_CA_1_evaluation,FOODS_3_730,FOODS_3,FOODS,CA_1,CA,3791,1.95311695002576,1.627737046977239,9,20.556414219474497
FOODS_3_731_CA_1_evaluation,FOODS_3_731,FOODS_3,FOODS,CA_1,CA,2377,1.22462648119526,1.7611151176452384,11,54.14734672849046
FOODS_3_732_CA_1_evaluation,FOODS_3_732,FOODS_3,FOODS,CA_1,CA,8587,4.424008243173621,4.327883142667225,53,27.25399278722308
FOODS_3_733_CA_1_evaluation,FOODS_3_733,FOODS_3,FOODS,CA_1,CA,1107,0.5703245749613601,1.664498955406419,23,78.77382792375064
FOODS_3_734_CA_1_evaluation,FOODS_3_734,FOODS_3,FOODS,CA_1,CA,8836,4.552292632663575,3.79538090000028,30,17.413704276146316
FOODS_3_735_CA_1_evaluation,FOODS_3_735,FOODS_3,FOODS,CA_1,CA,441,0.22720247295208656,0.6969439839459394,6,87.01700154559505
FOODS_3_736_CA_1_evaluation,FOODS_3_736,FOODS_3,FOODS,CA_1,CA,894,0.4605873261205564,1.2299363379411279,18,78.72230808861411
FOODS_3_737_CA_1_evaluation,FOODS_3_737,FOODS_3,FOODS,CA_1,CA,214,0.11025244719216898,0.4125828574619271,4,91.60226687274601
FOODS_3_738_CA_1_evaluation,FOODS_3_738,FOODS_3,FOODS,CA_1,CA,9931,5.116434827408552,5.376388824276154,35,28.387429160226684
FOODS_3_739_CA_1_evaluation,FOODS_3_739,FOODS_3,FOODS,CA_1,CA,22172,11.422977846470891,13.187736782192742,95,43.791859866048426
FOODS_3_741_CA_1_evaluation,FOODS_3_741,FOODS_3,FOODS,CA_1,CA,35820,18.454404945904173,13.630836310562659,90,6.388459556929418
FOODS_3_742_CA_1_evaluation,FOODS_3_742,FOODS_3,FOODS,CA_1,CA,7032,3.6228748068006182,4.23729086548362,27,37.403400309119014
FOODS_3_743_CA_1_evaluation,FOODS_3_743,FOODS_3,FOODS,CA_1,CA,564,0.29057187017001546,0.9016892570859469,9,86.5533230293663
FOODS_3_744_CA_1_evaluation,FOODS_3_744,FOODS_3,FOODS,CA_1,CA,23568,12.142194744976816,6.950133496261845,43,7.8825347758887165
FOODS_3_745_CA_1_evaluation,FOODS_3_745,FOODS_3,FOODS,CA_1,CA,475,0.24471921689850593,0.5700576052912851,5,80.98918083462134
FOODS_3_746_CA_1_evaluation,FOODS_3_746,FOODS_3,FOODS,CA_1,CA,7292,3.7568263781555897,2.7620022427057926,21,14.013395157135497
FOODS_3_747_CA_1_evaluation,FOODS_3_747,FOODS_3,FOODS,CA_1,CA,3246,1.6723338485316848,3.0765273055100324,20,65.48171045852654
FOODS_3_748_CA_1_evaluation,FOODS_3_748,FOODS_3,FOODS,CA_1,CA,1988,1.024214322514168,1.434444519766978,9,51.15919629057187
FOODS_3_749_CA_1_evaluation,FOODS_3_749,FOODS_3,FOODS,CA_1,CA,1416,0.7295208655332303,1.7911279512261358,19,74.7552807831015
FOODS_3_750_CA_1_evaluation,FOODS_3_750,FOODS_3,FOODS,CA_1,CA,4679,2.4106130860381247,2.5994630851346243,21,34.209170530654305
FOODS_3_751_CA_1_evaluation,FOODS_3_751,FOODS_3,FOODS,CA_1,CA,1208,0.622359608449253,1.1742097198759027,8,69.29417825862957
FOODS_3_752_CA_1_evaluation,FOODS_3_752,FOODS_3,FOODS,CA_1,CA,12886,6.638845955692942,8.752767458575368,80,31.47861926841834
FOODS_3_753_CA_1_evaluation,FOODS_3_753,FOODS_3,FOODS,CA_1,CA,8316,4.284389489953632,4.47541898208379,64,21.071612570839772
FOODS_3_754_CA_1_evaluation,FOODS_3_754,FOODS_3,FOODS,CA_1,CA,908,0.4678001030396703,1.1117927899800482,8,76.60999484801648
FOODS_3_755_CA_1_evaluation,FOODS_3_755,FOODS_3,FOODS,CA_1,CA,23374,12.042246264811952,10.946559706156778,65,24.935600206079343
FOODS_3_756_CA_1_evaluation,FOODS_3_756,FOODS_3,FOODS,CA_1,CA,8937,4.604327666151469,3.5718952498990837,39,10.200927357032457
FOODS_3_757_CA_1_evaluation,FOODS_3_757,FOODS_3,FOODS,CA_1,CA,6719,3.461617722823287,4.855797457063399,29,53.06543019062339
FOODS_3_758_CA_1_evaluation,FOODS_3_758,FOODS_3,FOODS,CA_1,CA,513,0.2642967542503864,0.6986465774776933,10,82.27717671303452
FOODS_3_759_CA_1_evaluation,FOODS_3_759,FOODS_3,FOODS,CA_1,CA,1926,0.9922720247295209,1.93704152546906,21,68.26378155589902
FOODS_3_760_CA_1_evaluation,FOODS_3_760,FOODS_3,FOODS,CA_1,CA,6583,3.3915507470376096,7.002039205154911,42,75.42503863987635
FOODS_3_761_CA_1_evaluation,FOODS_3_761,FOODS_3,FOODS,CA_1,CA,2066,1.0643997939206595,1.7606597438229812,14,59.14477073673364
FOODS_3_762_CA_1_evaluation,FOODS_3_762,FOODS_3,FOODS,CA_1,CA,675,0.34775888717156106,0.7569913709430486,6,76.71303451828955
FOODS_3_763_CA_1_evaluation,FOODS_3_763,FOODS_3,FOODS,CA_1,CA,1412,0.7274600721277692,1.3544489209725628,13,66.30602782071098
FOODS_3_764_CA_1_evaluation,FOODS_3_764,FOODS_3,FOODS,CA_1,CA,20205,10.409582689335394,9.725320335178308,57,31.066460587326123
FOODS_3_765_CA_1_evaluation,FOODS_3_765,FOODS_3,FOODS,CA_1,CA,2624,1.3518804739824832,1.4584518261309651,10,36.26996393611541
FOODS_3_766_CA_1_evaluation,FOODS_3_766,FOODS_3,FOODS,CA_1,CA,1698,0.874806800618238,1.1336677202892533,8,48.53168469860896
FOODS_3_767_CA_1_evaluation,FOODS_3_767,FOODS_3,FOODS,CA_1,CA,12010,6.18753219989696,7.65187084299357,53,30.19062339000515
FOODS_3_768_CA_1_evaluation,FOODS_3_768,FOODS_3,FOODS,CA_1,CA,2012,1.0365790829469346,1.9845361582952006,12,70.47913446676971
FOODS_3_769_CA_1_evaluation,FOODS_3_769,FOODS_3,FOODS,CA_1,CA,11087,5.712004121586811,6.7822544122057185,45,35.34260690365791
FOODS_3_770_CA_1_evaluation,FOODS_3_770,FOODS_3,FOODS,CA_1,CA,1656,0.8531684698608965,1.4489693282909162,10,60.63884595569294
FOODS_3_771_CA_1_evaluation,FOODS_3_771,FOODS_3,FOODS,CA_1,CA,3635,1.8727460072127768,2.1727989465487383,13,43.1736218444101
FOODS_3_772_CA_1_evaluation,FOODS_3_772,FOODS_3,FOODS,CA_1,CA,5352,2.7573415765069553,3.619506648485556,27,37.1973209685729
FOODS_3_773_CA_1_evaluation,FOODS_3_773,FOODS_3,FOODS,CA_1,CA,393,0.20247295208655333,0.5501290794295396,4,85.41988665636269
FOODS_3_774_CA_1_evaluation,FOODS_3_774,FOODS_3,FOODS,CA_1,CA,1387,0.7145801133436372,1.004338189948986,6,57.650695517774345
FOODS_3_775_CA_1_evaluation,FOODS_3_775,FOODS_3,FOODS,CA_1,CA,2969,1.5296239052035034,1.6890633179489014,13,31.890777949510564
FOODS_3_776_CA_1_evaluation,FOODS_3_776,FOODS_3,FOODS,CA_1,CA,1526,0.7861926841834106,1.6574609179267135,17,68.77897990726429
FOODS_3_777_CA_1_evaluation,FOODS_3_777,FOODS_3,FOODS,CA_1,CA,580,0.29881504379185986,1.0152589745832288,16,85.72900566718187
FOODS_3_778_CA_1_evaluation,FOODS_3_778,FOODS_3,FOODS,CA_1,CA,1180,0.6079340546110252,0.9983597613410248,8,63.163317877382795
FOODS_3_779_CA_1_evaluation,FOODS_3_779,FOODS_3,FOODS,CA_1,CA,565,0.2910870685213807,0.7678951494030879,8,82.68933539412674
FOODS_3_780_CA_1_evaluation,FOODS_3_780,FOODS_3,FOODS,CA_1,CA,839,0.43225141679546625,1.1645504604856376,10,82.38021638330757
FOODS_3_781_CA_1_evaluation,FOODS_3_781,FOODS_3,FOODS,CA_1,CA,1220,0.6285419886656363,1.0092765947105737,8,62.33900051519835
