series_idx,series_id,factor
7307,HOUSEHOLD_2_113_CA_3_evaluation,0.9994395951679751
7308,HOUSEHOLD_2_114_CA_3_evaluation,0.9985299552115362
7309,HOUSEHOLD_2_115_CA_3_evaluation,1.00481831283808
7310,HOUSEHOLD_2_116_CA_3_evaluation,0.9988529072702794
7311,HOUSEHOLD_2_117_CA_3_evaluation,0.9994612639187072
7312,HOUSEHOLD_2_118_CA_3_evaluation,0.9996105926804041
7313,HOUSEHOLD_2_119_CA_3_evaluation,0.9989887552701857
7314,HOUSEHOLD_2_120_CA_3_evaluation,0.9997067895199369
7315,HOUSEHOLD_2_121_CA_3_evaluation,1.0002294543038173
7316,HOUSEHOLD_2_122_CA_3_evaluation,0.9995051575763404
7317,HOUSEHOLD_2_123_CA_3_evaluation,0.9995014062536544
7318,HOUSEHOLD_2_124_CA_3_evaluation,0.9993760768220663
7319,HOUSEHOLD_2_125_CA_3_evaluation,1.000175970296664
7320,HOUSEHOLD_2_126_CA_3_evaluation,0.9994033645324042
7321,HOUSEHOLD_2_127_CA_3_evaluation,0.9989915278065987
7322,HOUSEHOLD_2_128_CA_3_evaluation,0.9998542446139799
7323,HOUSEHOLD_2_129_CA_3_evaluation,1.0006429720561678
7324,HOUSEHOLD_2_130_CA_3_evaluation,0.999238458896136
7325,HOUSEHOLD_2_131_CA_3_evaluation,1.0007709948395012
7326,HOUSEHOLD_2_132_CA_3_evaluation,0.9994623651984018
7327,HOUSEHOLD_2_133_CA_3_evaluation,1.0003379572772393
7328,HOUSEHOLD_2_134_CA_3_evaluation,1.0006784848993264
7329,HOUSEHOLD_2_135_CA_3_evaluation,1.000156190867134
7330,HOUSEHOLD_2_136_CA_3_evaluation,0.9999665531355441
7331,HOUSEHOLD_2_137_CA_3_evaluation,1.0004418999769205
7332,HOUSEHOLD_2_138_CA_3_evaluation,0.9996145942110622
7333,HOUSEHOLD_2_139_CA_3_evaluation,0.9995334175081624
7334,HOUSEHOLD_2_140_CA_3_evaluation,0.9979948479013768
7335,HOUSEHOLD_2_141_CA_3_evaluation,0.9998000599111023
7336,HOUSEHOLD_2_142_CA_3_evaluation,1.0002918089272004
7337,HOUSEHOLD_2_143_CA_3_evaluation,1.000284231700576
7338,HOUSEHOLD_2_144_CA_3_evaluation,1.000100233508257
7339,HOUSEHOLD_2_145_CA_3_evaluation,0.9992980302472482
7340,HOUSEHOLD_2_146_CA_3_evaluation,0.9991703194574793
7341,HOUSEHOLD_2_147_CA_3_evaluation,0.9999924197006637
7342,HOUSEHOLD_2_148_CA_3_evaluation,0.999978896763228
7343,HOUSEHOLD_2_149_CA_3_evaluation,0.9993884536805846
7344,HOUSEHOLD_2_150_CA_3_evaluation,1.0012426184326972
7345,HOUSEHOLD_2_151_CA_3_evaluation,0.9981685392722855
7346,HOUSEHOLD_2_152_CA_3_evaluation,1.0005141623226714
7347,HOUSEHOLD_2_153_CA_3_evaluation,0.9997104424864356
7348,HOUSEHOLD_2_154_CA_3_evaluation,1.0001829045646058
7349,HOUSEHOLD_2_155_CA_3_evaluation,0.9992194233036438
7350,HOUSEHOLD_2_156_CA_3_evaluation,0.9996037845726485
7351,HOUSEHOLD_2_157_CA_3_evaluation,0.9996215302606745
7352,HOUSEHOLD_2_158_CA_3_evaluation,0.9996704138974868
7353,HOUSEHOLD_2_159_CA_3_evaluation,0.9991108603966735
7354,HOUSEHOLD_2_160_CA_3_evaluation,1.004178193334735
7355,HOUSEHOLD_2_161_CA_3_evaluation,0.999556385900684
7356,HOUSEHOLD_2_162_CA_3_evaluation,1.002579675544366
7357,HOUSEHOLD_2_163_CA_3_evaluation,0.999063109383933
7358,HOUSEHOLD_2_164_CA_3_evaluation,0.9993210927339105
7359,HOUSEHOLD_2_165_CA_3_evaluation,1.000916415838022
7360,HOUSEHOLD_2_166_CA_3_evaluation,1.0019628854788782
7361,HOUSEHOLD_2_167_CA_3_evaluation,0.9974370076389946
7362,HOUSEHOLD_2_168_CA_3_evaluation,1.0003572224867885
7363,HOUSEHOLD_2_169_CA_3_evaluation,0.9997488765002779
7364,HOUSEHOLD_2_170_CA_3_evaluation,1.002734562966085
7365,HOUSEHOLD_2_171_CA_3_evaluation,0.9989373930926725
7366,HOUSEHOLD_2_172_CA_3_evaluation,1.00136806941172
7367,HOUSEHOLD_2_173_CA_3_evaluation,0.9974430991711561
7368,HOUSEHOLD_2_174_CA_3_evaluation,0.999502547251629
7369,HOUSEHOLD_2_175_CA_3_evaluation,0.9998393076528219
7370,HOUSEHOLD_2_176_CA_3_evaluation,1.0072348554520445
7371,HOUSEHOLD_2_177_CA_3_evaluation,1.0002792443032433
7372,HOUSEHOLD_2_178_CA_3_evaluation,1.0040438337809081
7373,HOUSEHOLD_2_179_CA_3_evaluation,0.9992057588218264
7374,HOUSEHOLD_2_180_CA_3_evaluation,0.9986646233105192
7375,HOUSEHOLD_2_182_CA_3_evaluation,1.0004714214967703
7376,HOUSEHOLD_2_183_CA_3_evaluation,1.000247401692967
7377,HOUSEHOLD_2_184_CA_3_evaluation,1.0012194370651513
7378,HOUSEHOLD_2_185_CA_3_evaluation,0.9991598749939521
7379,HOUSEHOLD_2_186_CA_3_evaluation,0.9996476276039221
7380,HOUSEHOLD_2_187_CA_3_evaluation,1.0026640257075277
7381,HOUSEHOLD_2_188_CA_3_evaluation,1.0012831213181452
7382,HOUSEHOLD_2_189_CA_3_evaluation,0.9998801288675336
7383,HOUSEHOLD_2_190_CA_3_evaluation,0.9979998929931254
7384,HOUSEHOLD_2_191_CA_3_evaluation,0.9995666475645932
7385,HOUSEHOLD_2_192_CA_3_evaluation,1.0001071093476166
7386,HOUSEHOLD_2_193_CA_3_evaluation,0.9978350381968113
7387,HOUSEHOLD_2_194_CA_3_evaluation,0.9984442287097056
7388,HOUSEHOLD_2_195_CA_3_evaluation,1.0018463609507045
7389,HOUSEHOLD_2_196_CA_3_evaluation,0.999018383191407
7390,HOUSEHOLD_2_197_CA_3_evaluation,0.9985363138332887
7391,HOUSEHOLD_2_198_CA_3_evaluation,0.9982680072098185
7392,HOUSEHOLD_2_199_CA_3_evaluation,0.999070378517531
7393,HOUSEHOLD_2_200_CA_3_evaluation,0.9990781314917261
7394,HOUSEHOLD_2_201_CA_3_evaluation,0.9986539025665977
7395,HOUSEHOLD_2_202_CA_3_evaluation,0.9994245400708752
7396,HOUSEHOLD_2_203_CA_3_evaluation,0.9984694211555124
7397,HOUSEHOLD_2_204_CA_3_evaluation,1.0003369185296636
7398,HOUSEHOLD_2_205_CA_3_evaluation,1.0003378275940629
7399,HOUSEHOLD_2_206_CA_3_evaluation,1.0026011433536193
7400,HOUSEHOLD_2_207_CA_3_evaluation,0.9994801882163411
7401,HOUSEHOLD_2_208_CA_3_evaluation,0.9998290129951861
7402,HOUSEHOLD_2_209_CA_3_evaluation,1.0007062793202122
7403,HOUSEHOLD_2_210_CA_3_evaluation,0.9997827818465157
7404,HOUSEHOLD_2_211_CA_3_evaluation,1.0001679763479174
7405,HOUSEHOLD_2_212_CA_3_evaluation,0.9991701063800451
7406,HOUSEHOLD_2_213_CA_3_evaluation,1.0002358651681311
7407,HOUSEHOLD_2_214_CA_3_evaluation,0.9989466416825992
7408,HOUSEHOLD_2_215_CA_3_evaluation,0.998717658022502
7409,HOUSEHOLD_2_216_CA_3_evaluation,0.9992813010233509
7410,HOUSEHOLD_2_217_CA_3_evaluation,1.0001742831033533
7411,HOUSEHOLD_2_218_CA_3_evaluation,0.9997835890356683
7412,HOUSEHOLD_2_219_CA_3_evaluation,0.9982534974732293
7413,HOUSEHOLD_2_220_CA_3_evaluation,0.9997903055317008
7414,HOUSEHOLD_2_221_CA_3_evaluation,1.0011975718753714
7415,HOUSEHOLD_2_222_CA_3_evaluation,1.0005157103832523
7416,HOUSEHOLD_2_223_CA_3_evaluation,1.0009060292939984
7417,HOUSEHOLD_2_224_CA_3_evaluation,1.0000342904133135
7418,HOUSEHOLD_2_225_CA_3_evaluation,0.9989867802914121
7419,HOUSEHOLD_2_226_CA_3_evaluation,0.9964222695367098
7420,HOUSEHOLD_2_227_CA_3_evaluation,1.0001889049481432
7421,HOUSEHOLD_2_228_CA_3_evaluation,0.9992433232777678
7422,HOUSEHOLD_2_229_CA_3_evaluation,0.9996611936805523
7423,HOUSEHOLD_2_230_CA_3_evaluation,0.999697733436833
7424,HOUSEHOLD_2_231_CA_3_evaluation,0.9993550433157528
7425,HOUSEHOLD_2_232_CA_3_evaluation,1.0003165040483981
7426,HOUSEHOLD_2_233_CA_3_evaluation,0.999946218414515
7427,HOUSEHOLD_2_234_CA_3_evaluation,0.9995310490600694
7428,HOUSEHOLD_2_235_CA_3_evaluation,1.0013766011414855
7429,HOUSEHOLD_2_236_CA_3_evaluation,0.9994072037691455
7430,HOUSEHOLD_2_237_CA_3_evaluation,0.9992111400054875
7431,HOUSEHOLD_2_238_CA_3_evaluation,1.0004776482611342
7432,HOUSEHOLD_2_239_CA_3_evaluation,0.9985312502811768
7433,HOUSEHOLD_2_240_CA_3_evaluation,1.0019465474088478
7434,HOUSEHOLD_2_241_CA_3_evaluation,0.9961843159621793
7435,HOUSEHOLD_2_242_CA_3_evaluation,1.0011312978225397
7436,HOUSEHOLD_2_243_CA_3_evaluation,0.9983606695605829
7437,HOUSEHOLD_2_244_CA_3_evaluation,0.998619530781078
7438,HOUSEHOLD_2_245_CA_3_evaluation,0.9992881638761479
7439,HOUSEHOLD_2_246_CA_3_evaluation,1.0000957353315003
7440,HOUSEHOLD_2_247_CA_3_evaluation,0.9993423337235969
7441,HOUSEHOLD_2_248_CA_3_evaluation,1.0005460266348194
7442,HOUSEHOLD_2_249_CA_3_evaluation,0.999594992611678
7443,HOUSEHOLD_2_250_CA_3_evaluation,0.9998750747567416
7444,HOUSEHOLD_2_251_CA_3_evaluation,1.0008546062701793
7445,HOUSEHOLD_2_252_CA_3_evaluation,1.0008672212947836
7446,HOUSEHOLD_2_253_CA_3_evaluation,1.000014595558336
7447,HOUSEHOLD_2_254_CA_3_evaluation,1.000107895204107
7448,HOUSEHOLD_2_255_CA_3_evaluation,1.0002292124549264
7449,HOUSEHOLD_2_256_CA_3_evaluation,0.999776437346806
7450,HOUSEHOLD_2_257_CA_3_evaluation,0.9983096747041075
7451,HOUSEHOLD_2_258_CA_3_evaluation,1.0000238691602228
7452,HOUSEHOLD_2_259_CA_3_evaluation,1.0004802777248685
7453,HOUSEHOLD_2_260_CA_3_evaluation,0.9988524124404393
7454,HOUSEHOLD_2_261_CA_3_evaluation,0.998855992845048
7455,HOUSEHOLD_2_262_CA_3_evaluation,0.9975864608007374
7456,HOUSEHOLD_2_263_CA_3_evaluation,0.9996332642261104
7457,HOUSEHOLD_2_264_CA_3_evaluation,0.9989851831913121
7458,HOUSEHOLD_2_265_CA_3_evaluation,0.9990771657874181
7459,HOUSEHOLD_2_266_CA_3_evaluation,1.0000279593590946
7460,HOUSEHOLD_2_267_CA_3_evaluation,1.0012551838515475
7461,HOUSEHOLD_2_268_CA_3_evaluation,1.000886487434803
7462,HOUSEHOLD_2_269_CA_3_evaluation,0.999482097542567
7463,HOUSEHOLD_2_270_CA_3_evaluation,1.0000007406097107
7464,HOUSEHOLD_2_271_CA_3_evaluation,1.0000687213152373
7465,HOUSEHOLD_2_272_CA_3_evaluation,1.000939273634231
7466,HOUSEHOLD_2_273_CA_3_evaluation,0.9969794766523935
7467,HOUSEHOLD_2_274_CA_3_evaluation,1.0000245933531964
7468,HOUSEHOLD_2_275_CA_3_evaluation,0.9980022474219935
7469,HOUSEHOLD_2_276_CA_3_evaluation,0.9998414931213642
7470,HOUSEHOLD_2_277_CA_3_evaluation,1.0019280014606748
7471,HOUSEHOLD_2_278_CA_3_evaluation,1.000525710793858
7472,HOUSEHOLD_2_279_CA_3_evaluation,0.9997874398715251
7473,HOUSEHOLD_2_280_CA_3_evaluation,0.9989441244782259
7474,HOUSEHOLD_2_281_CA_3_evaluation,0.9998685247009259
7475,HOUSEHOLD_2_282_CA_3_evaluation,1.001652724289856
7476,HOUSEHOLD_2_283_CA_3_evaluation,1.0001775712568552
7477,HOUSEHOLD_2_284_CA_3_evaluation,1.0005559380599274
7478,HOUSEHOLD_2_285_CA_3_evaluation,0.9999993405093485
7479,HOUSEHOLD_2_286_CA_3_evaluation,0.9975546444721526
7480,HOUSEHOLD_2_287_CA_3_evaluation,0.9979068059323557
7481,HOUSEHOLD_2_288_CA_3_evaluation,1.0001081416775222
7482,HOUSEHOLD_2_289_CA_3_evaluation,0.9989537046530724
7483,HOUSEHOLD_2_290_CA_3_evaluation,1.0001730518812029
7484,HOUSEHOLD_2_291_CA_3_evaluation,0.9996877341891224
7485,HOUSEHOLD_2_292_CA_3_evaluation,1.0003860651142986
7486,HOUSEHOLD_2_293_CA_3_evaluation,0.9991151761851765
7487,HOUSEHOLD_2_294_CA_3_evaluation,1.0128547417288751
7488,HOUSEHOLD_2_295_CA_3_evaluation,0.998223725828536
7489,HOUSEHOLD_2_296_CA_3_evaluation,0.9984470810386951
7490,HOUSEHOLD_2_297_CA_3_evaluation,0.9997308483859206
7491,HOUSEHOLD_2_298_CA_3_evaluation,1.0012936048256469
7492,HOUSEHOLD_2_299_CA_3_evaluation,1.0004624237165352
7493,HOUSEHOLD_2_300_CA_3_evaluation,0.9988024912668406
7494,HOUSEHOLD_2_301_CA_3_evaluation,0.9996385126984166
7495,HOUSEHOLD_2_302_CA_3_evaluation,0.9988681144672216
7496,HOUSEHOLD_2_303_CA_3_evaluation,1.0011806096925284
7497,HOUSEHOLD_2_304_CA_3_evaluation,0.9996550389911444
7498,HOUSEHOLD_2_305_CA_3_evaluation,1.0004218545864383
7499,HOUSEHOLD_2_306_CA_3_evaluation,1.001000960953115
7500,HOUSEHOLD_2_307_CA_3_evaluation,0.9996352580074567
7501,HOUSEHOLD_2_308_CA_3_evaluation,1.000671158526621
7502,HOUSEHOLD_2_309_CA_3_evaluation,0.9996975469403653
7503,HOUSEHOLD_2_310_CA_3_evaluation,1.0005673560751955
7504,HOUSEHOLD_2_311_CA_3_evaluation,1.0016936675957637
7505,HOUSEHOLD_2_312_CA_3_evaluation,0.9973848592482927
7506,HOUSEHOLD_2_313_CA_3_evaluation,0.9992906051535859
7507,HOUSEHOLD_2_314_CA_3_evaluation,1.000047362859845
7508,HOUSEHOLD_2_315_CA_3_evaluation,0.9969859064551649
7509,HOUSEHOLD_2_316_CA_3_evaluation,1.0017590084885495
7510,HOUSEHOLD_2_317_CA_3_evaluation,1.001126259368867
7511,HOUSEHOLD_2_318_CA_3_evaluation,0.9997380405546624
7512,HOUSEHOLD_2_319_CA_3_evaluation,1.0005885482673265
7513,HOUSEHOLD_2_320_CA_3_evaluation,0.9999578685286427
7514,HOUSEHOLD_2_321_CA_3_evaluation,1.0012399344367446
7515,HOUSEHOLD_2_322_CA_3_evaluation,1.0000019550684995
7516,HOUSEHOLD_2_323_CA_3_evaluation,0.999388583528241
7517,HOUSEHOLD_2_324_CA_3_evaluation,0.9994894006609618
7518,HOUSEHOLD_2_325_CA_3_evaluation,0.9997540736414927
7519,HOUSEHOLD_2_326_CA_3_evaluation,0.9982951878459734
7520,HOUSEHOLD_2_327_CA_3_evaluation,1.0010662138882767
7521,HOUSEHOLD_2_328_CA_3_evaluation,1.0002143575742057
7522,HOUSEHOLD_2_329_CA_3_evaluation,1.0057551479198021
7523,HOUSEHOLD_2_330_CA_3_evaluation,1.0004453087518295
7524,HOUSEHOLD_2_331_CA_3_evaluation,1.0007541055092042
7525,HOUSEHOLD_2_332_CA_3_evaluation,0.999358048452441
7526,HOUSEHOLD_2_333_CA_3_evaluation,0.9997693481441694
7527,HOUSEHOLD_2_334_CA_3_evaluation,0.9997834829135956
7528,HOUSEHOLD_2_335_CA_3_evaluation,0.9956289900074831
7529,HOUSEHOLD_2_336_CA_3_evaluation,0.9914679021397877
7530,HOUSEHOLD_2_337_CA_3_evaluation,1.000017683445117
7531,HOUSEHOLD_2_338_CA_3_evaluation,0.9999147581004191
7532,HOUSEHOLD_2_339_CA_3_evaluation,1.0017441770111326
7533,HOUSEHOLD_2_340_CA_3_evaluation,1.000419825992407
7534,HOUSEHOLD_2_341_CA_3_evaluation,0.9996595778546484
7535,HOUSEHOLD_2_342_CA_3_evaluation,0.9993314966906378
7536,HOUSEHOLD_2_343_CA_3_evaluation,1.0003472321472424
7537,HOUSEHOLD_2_344_CA_3_evaluation,1.0086204070763887
7538,HOUSEHOLD_2_345_CA_3_evaluation,0.9993510711281608
7539,HOUSEHOLD_2_346_CA_3_evaluation,1.0030147503518336
7540,HOUSEHOLD_2_347_CA_3_evaluation,0.9996654705135436
7541,HOUSEHOLD_2_348_CA_3_evaluation,1.004873905616638
7542,HOUSEHOLD_2_349_CA_3_evaluation,0.9965417298392074
7543,HOUSEHOLD_2_350_CA_3_evaluation,0.9998279793228436
7544,HOUSEHOLD_2_351_CA_3_evaluation,0.9990272152381579
7545,HOUSEHOLD_2_352_CA_3_evaluation,0.9995529576939653
7546,HOUSEHOLD_2_353_CA_3_evaluation,1.00084765653854
7547,HOUSEHOLD_2_354_CA_3_evaluation,0.9966488615903228
7548,HOUSEHOLD_2_355_CA_3_evaluation,0.999865232869031
7549,HOUSEHOLD_2_356_CA_3_evaluation,1.0006140855652061
7550,HOUSEHOLD_2_357_CA_3_evaluation,1.0009012344805468
7551,HOUSEHOLD_2_358_CA_3_evaluation,1.0001313026749117
7552,HOUSEHOLD_2_359_CA_3_evaluation,1.0001435107973582
7553,HOUSEHOLD_2_360_CA_3_evaluation,1.000263249055573
7554,HOUSEHOLD_2_361_CA_3_evaluation,1.0005911613039333
7555,HOUSEHOLD_2_362_CA_3_evaluation,1.0004500074181586
7556,HOUSEHOLD_2_363_CA_3_evaluation,0.9995638914482374
7557,HOUSEHOLD_2_364_CA_3_evaluation,1.0005497086830049
7558,HOUSEHOLD_2_365_CA_3_evaluation,1.0007030268062096
7559,HOUSEHOLD_2_366_CA_3_evaluation,1.0042106589245532
7560,HOUSEHOLD_2_367_CA_3_evaluation,0.99853556185951
7561,HOUSEHOLD_2_368_CA_3_evaluation,0.9984822385586821
7562,HOUSEHOLD_2_369_CA_3_evaluation,0.9987784880515934
7563,HOUSEHOLD_2_370_CA_3_evaluation,0.9990427229617851
7564,HOUSEHOLD_2_371_CA_3_evaluation,0.9962281215582123
7565,HOUSEHOLD_2_372_CA_3_evaluation,1.004690935155827
7566,HOUSEHOLD_2_373_CA_3_evaluation,0.9998956236661273
7567,HOUSEHOLD_2_374_CA_3_evaluation,1.0026286676263874
7568,HOUSEHOLD_2_375_CA_3_evaluation,1.0006150441792752
7569,HOUSEHOLD_2_376_CA_3_evaluation,1.0006146686007176
7570,HOUSEHOLD_2_377_CA_3_evaluation,0.9991475675874104
7571,HOUSEHOLD_2_378_CA_3_evaluation,1.0000040358039026
7572,HOUSEHOLD_2_379_CA_3_evaluation,1.000300804420068
7573,HOUSEHOLD_2_380_CA_3_evaluation,0.9990522899237659
7574,HOUSEHOLD_2_381_CA_3_evaluation,0.9995714499922708
7575,HOUSEHOLD_2_382_CA_3_evaluation,0.9990684191833801
7576,HOUSEHOLD_2_383_CA_3_evaluation,1.0009860315009573
7577,HOUSEHOLD_2_384_CA_3_evaluation,1.0035357143194008
7578,HOUSEHOLD_2_385_CA_3_evaluation,1.0009126630573923
7579,HOUSEHOLD_2_386_CA_3_evaluation,0.9998601617330551
7580,HOUSEHOLD_2_387_CA_3_evaluation,0.9998760616972999
7581,HOUSEHOLD_2_388_CA_3_evaluation,0.9986766365788061
7582,HOUSEHOLD_2_389_CA_3_evaluation,0.9981898224996824
7583,HOUSEHOLD_2_390_CA_3_evaluation,1.0001968432080792
7584,HOUSEHOLD_2_391_CA_3_evaluation,1.0007313517427507
7585,HOUSEHOLD_2_392_CA_3_evaluation,0.9997548230674986
7586,HOUSEHOLD_2_393_CA_3_evaluation,1.0003684874712837
7587,HOUSEHOLD_2_394_CA_3_evaluation,0.9994257687806756
7588,HOUSEHOLD_2_395_CA_3_evaluation,1.0026770851686941
7589,HOUSEHOLD_2_396_CA_3_evaluation,1.002455064046519
7590,HOUSEHOLD_2_397_CA_3_evaluation,1.0010520346294065
7591,HOUSEHOLD_2_398_CA_3_evaluation,1.0002763515043762
7592,HOUSEHOLD_2_399_CA_3_evaluation,1.000122094457758
7593,HOUSEHOLD_2_400_CA_3_evaluation,0.9984846083894424
7594,HOUSEHOLD_2_401_CA_3_evaluation,0.9989712386471581
7595,HOUSEHOLD_2_402_CA_3_evaluation,0.9993636272136982
7596,HOUSEHOLD_2_403_CA_3_evaluation,0.9981079642249844
7597,HOUSEHOLD_2_404_CA_3_evaluation,1.0004012863928569
7598,HOUSEHOLD_2_405_CA_3_evaluation,1.0013930121830263
7599,HOUSEHOLD_2_406_CA_3_evaluation,1.0026633496550763
7600,HOUSEHOLD_2_407_CA_3_evaluation,0.9995217163530544
7601,HOUSEHOLD_2_408_CA_3_evaluation,0.9988530890484335
7602,HOUSEHOLD_2_409_CA_3_evaluation,0.9987527216976932
7603,HOUSEHOLD_2_410_CA_3_evaluation,0.9993848173384182
7604,HOUSEHOLD_2_411_CA_3_evaluation,0.9972101433326411
7605,HOUSEHOLD_2_412_CA_3_evaluation,1.0002052224228812
7606,HOUSEHOLD_2_413_CA_3_evaluation,1.0012717363524966
7607,HOUSEHOLD_2_414_CA_3_evaluation,1.0023286174047115
7608,HOUSEHOLD_2_415_CA_3_evaluation,1.0004276056513746
7609,HOUSEHOLD_2_416_CA_3_evaluation,1.0003001116321395
7610,HOUSEHOLD_2_417_CA_3_evaluation,1.0001575508721872
7611,HOUSEHOLD_2_418_CA_3_evaluation,0.9997891454278746
7612,HOUSEHOLD_2_419_CA_3_evaluation,0.9997855155099191
7613,HOUSEHOLD_2_420_CA_3_evaluation,0.9997916995743417
7614,HOUSEHOLD_2_421_CA_3_evaluation,0.999480155481814
7615,HOUSEHOLD_2_422_CA_3_evaluation,0.9995883785775952
7616,HOUSEHOLD_2_423_CA_3_evaluation,1.0022584043364746
7617,HOUSEHOLD_2_424_CA_3_evaluation,1.0002008947974768
7618,HOUSEHOLD_2_425_CA_3_evaluation,0.9991089308056723
7619,HOUSEHOLD_2_426_CA_3_evaluation,0.9997416421669051
7620,HOUSEHOLD_2_427_CA_3_evaluation,0.9935370624519058
7621,HOUSEHOLD_2_428_CA_3_evaluation,1.0001634868567535
7622,HOUSEHOLD_2_429_CA_3_evaluation,0.9998699271814472
7623,HOUSEHOLD_2_430_CA_3_evaluation,0.9976015646695384
7624,HOUSEHOLD_2_431_CA_3_evaluation,1.0004068885808377
7625,HOUSEHOLD_2_432_CA_3_evaluation,0.999972381517812
7626,HOUSEHOLD_2_433_CA_3_evaluation,1.000168474486029
7627,HOUSEHOLD_2_434_CA_3_evaluation,1.0012451057608818
7628,HOUSEHOLD_2_435_CA_3_evaluation,1.0003983307806514
7629,HOUSEHOLD_2_436_CA_3_evaluation,0.9993503323096917
7630,HOUSEHOLD_2_437_CA_3_evaluation,0.998986884681904
7631,HOUSEHOLD_2_438_CA_3_evaluation,0.9992879025639806
7632,HOUSEHOLD_2_439_CA_3_evaluation,1.0034359103188695
7633,HOUSEHOLD_2_440_CA_3_evaluation,0.9986734403222713
7634,HOUSEHOLD_2_441_CA_3_evaluation,0.9995843848664676
7635,HOUSEHOLD_2_442_CA_3_evaluation,0.9991873407463137
7636,HOUSEHOLD_2_443_CA_3_evaluation,0.999247796296849
7637,HOUSEHOLD_2_444_CA_3_evaluation,0.9983400904726073
7638,HOUSEHOLD_2_445_CA_3_evaluation,0.9994828573550937
7639,HOUSEHOLD_2_446_CA_3_evaluation,0.9998255420446409
7640,HOUSEHOLD_2_447_CA_3_evaluation,0.9984509988383571
7641,HOUSEHOLD_2_448_CA_3_evaluation,0.9993232943731355
7642,HOUSEHOLD_2_449_CA_3_evaluation,1.0018246451298225
7643,HOUSEHOLD_2_450_CA_3_evaluation,1.0000250306188951
7644,HOUSEHOLD_2_451_CA_3_evaluation,1.000047975313814
7645,HOUSEHOLD_2_452_CA_3_evaluation,1.0003160083666895
7646,HOUSEHOLD_2_453_CA_3_evaluation,0.9996098177339915
7647,HOUSEHOLD_2_454_CA_3_evaluation,0.9986304650645494
7648,HOUSEHOLD_2_455_CA_3_evaluation,1.000136653544925
7649,HOUSEHOLD_2_456_CA_3_evaluation,0.9997699991794472
7650,HOUSEHOLD_2_457_CA_3_evaluation,0.9998593924215506
7651,HOUSEHOLD_2_458_CA_3_evaluation,1.0003278437134229
7652,HOUSEHOLD_2_459_CA_3_evaluation,1.0002953734326607
7653,HOUSEHOLD_2_460_CA_3_evaluation,1.0000052937038357
7654,HOUSEHOLD_2_461_CA_3_evaluation,0.9992358298739279
7655,HOUSEHOLD_2_462_CA_3_evaluation,0.9998856824947028
7656,HOUSEHOLD_2_463_CA_3_evaluation,0.9967001211338355
7657,HOUSEHOLD_2_464_CA_3_evaluation,1.0007331154873147
7658,HOUSEHOLD_2_465_CA_3_evaluation,1.0000831092150615
7659,HOUSEHOLD_2_466_CA_3_evaluation,1.0004581394485965
7660,HOUSEHOLD_2_467_CA_3_evaluation,1.0005943131281618
7661,HOUSEHOLD_2_468_CA_3_evaluation,1.0032003327301364
7662,HOUSEHOLD_2_469_CA_3_evaluation,1.0010220210748069
7663,HOUSEHOLD_2_470_CA_3_evaluation,1.002921707247276
7664,HOUSEHOLD_2_471_CA_3_evaluation,0.9990460974424038
7665,HOUSEHOLD_2_472_CA_3_evaluation,0.9993291297699811
7666,HOUSEHOLD_2_473_CA_3_evaluation,0.9999927076114197
7667,HOUSEHOLD_2_474_CA_3_evaluation,0.9995613589267106
7668,HOUSEHOLD_2_475_CA_3_evaluation,1.0003769116924048
7669,HOUSEHOLD_2_476_CA_3_evaluation,0.9992029863656601
7670,HOUSEHOLD_2_477_CA_3_evaluation,1.0094368010678099
7671,HOUSEHOLD_2_478_CA_3_evaluation,1.000324890125336
7672,HOUSEHOLD_2_479_CA_3_evaluation,0.9987029608440805
7673,HOUSEHOLD_2_480_CA_3_evaluation,1.0019738530814164
7674,HOUSEHOLD_2_481_CA_3_evaluation,1.0000100360728008
7675,HOUSEHOLD_2_482_CA_3_evaluation,0.9995503131691302
7676,HOUSEHOLD_2_483_CA_3_evaluation,1.0012774008012675
7677,HOUSEHOLD_2_484_CA_3_evaluation,0.9993414100214697
7678,HOUSEHOLD_2_485_CA_3_evaluation,0.9995199611946242
7679,HOUSEHOLD_2_486_CA_3_evaluation,1.0009375232038897
7680,HOUSEHOLD_2_487_CA_3_evaluation,0.9998950302034703
7681,HOUSEHOLD_2_488_CA_3_evaluation,1.000377565137527
7682,HOUSEHOLD_2_489_CA_3_evaluation,0.9971433698197798
7683,HOUSEHOLD_2_490_CA_3_evaluation,0.9992243219051404
7684,HOUSEHOLD_2_491_CA_3_evaluation,0.9994469655433905
7685,HOUSEHOLD_2_492_CA_3_evaluation,0.9974143588946207
7686,HOUSEHOLD_2_493_CA_3_evaluation,0.9988132723999853
7687,HOUSEHOLD_2_494_CA_3_evaluation,0.9998004417275212
7688,HOUSEHOLD_2_495_CA_3_evaluation,1.0044394331176933
7689,HOUSEHOLD_2_496_CA_3_evaluation,1.0016101280600314
7690,HOUSEHOLD_2_497_CA_3_evaluation,0.99909874010232
7691,HOUSEHOLD_2_498_CA_3_evaluation,0.997670729046432
7692,HOUSEHOLD_2_499_CA_3_evaluation,0.9972536379756788
7693,HOUSEHOLD_2_500_CA_3_evaluation,0.9988875873062182
7694,HOUSEHOLD_2_501_CA_3_evaluation,1.001455090673771
7695,HOUSEHOLD_2_502_CA_3_evaluation,0.9998255779145517
7696,HOUSEHOLD_2_503_CA_3_evaluation,0.9993716925248058
