id,event_sensitivity_abs_diff,price_sales_corr,cat_id,volume_tier
HOBBIES_1_285_CA_1_evaluation,-0.004572012750520021,,HOBBIES,Low-volume
HOBBIES_1_286_CA_4_evaluation,0.1910838651966178,-0.1206821376668756,HOBBIES,High-volume
HOBBIES_1_292_WI_2_evaluation,0.016019793123522433,,HOBBIES,Low-volume
HOBBIES_1_298_WI_2_evaluation,-0.0979433042021341,-0.16437256801542732,HOBBIES,Mid-volume
HOBBIES_1_299_WI_2_evaluation,0.016172430195162485,,HOBBIES,Low-volume
HOBBIES_1_314_CA_2_evaluation,-0.03509942707852645,,HOBBIES,Low-volume
HOBBIES_1_337_TX_3_evaluation,-0.17404530836238186,-0.03715545380544026,HOBBIES,High-volume
HOBBIES_1_349_CA_1_evaluation,0.10089665405340165,0.24110696421695346,HOBBIES,Mid-volume
HOBBIES_1_350_TX_3_evaluation,-0.13647174084355052,-0.03250744775639293,HOBBIES,Mid-volume
HOBBIES_1_352_CA_4_evaluation,-0.024059862129677645,-0.17855194907569039,HOBBIES,Mid-volume
HOBBIES_1_353_TX_1_evaluation,-0.34839589086804346,-0.027530655673170038,HOBBIES,Mid-volume
HOBBIES_1_367_TX_3_evaluation,-0.15468169846014046,-0.11650360681086329,HOBBIES,Mid-volume
HOBBIES_1_367_WI_3_evaluation,-0.08169988002016226,-0.013836852918413087,HOBBIES,Mid-volume
HOBBIES_1_374_CA_3_evaluation,0.020304280227464777,,HOBBIES,Mid-volume
HOBBIES_1_382_TX_3_evaluation,-0.05210248691935793,,HOBBIES,Mid-volume
HOBBIES_1_382_WI_2_evaluation,-0.05954975613565533,,HOBBIES,Mid-volume
HOBBIES_1_383_WI_1_evaluation,-0.07899145942338681,,HOBBIES,High-volume
HOBBIES_1_383_WI_2_evaluation,0.07561214565126337,0.014150569906866662,HOBBIES,Low-volume
HOBBIES_1_388_TX_2_evaluation,-0.047732807031244384,-0.11421997608554048,HOBBIES,High-volume
HOBBIES_1_405_TX_2_evaluation,-0.030133397701214704,-0.03402503659303528,HOBBIES,Low-volume
HOBBIES_1_405_WI_3_evaluation,-0.027733800947059795,-0.14123775208233333,HOBBIES,Low-volume
HOBBIES_1_420_CA_3_evaluation,-0.040420426389884856,0.00868672132020796,HOBBIES,High-volume
HOBBIES_2_002_WI_2_evaluation,0.045329660577749065,-0.06156332375963056,HOBBIES,Low-volume
HOBBIES_2_011_WI_3_evaluation,0.012959952292040888,,HOBBIES,Low-volume
HOBBIES_2_019_CA_1_evaluation,-0.04711870904534385,,HOBBIES,Low-volume
HOBBIES_2_019_TX_3_evaluation,-0.054647621346471956,0.07179433188912296,HOBBIES,Low-volume
HOBBIES_2_032_TX_3_evaluation,-0.14778463264161523,0.04868626371435912,HOBBIES,Mid-volume
HOBBIES_2_060_CA_2_evaluation,-0.06274803524141503,,HOBBIES,Low-volume
HOBBIES_2_063_WI_1_evaluation,-0.05602135499123226,0.0641123502672433,HOBBIES,Low-volume
HOBBIES_2_067_CA_4_evaluation,0.0011181552922467503,,HOBBIES,Low-volume
HOBBIES_2_088_WI_1_evaluation,0.017375778271580378,0.04003065099202957,HOBBIES,Low-volume
HOBBIES_2_089_TX_2_evaluation,0.029529948813335483,0.02134874544731597,HOBBIES,Mid-volume
HOBBIES_2_097_CA_2_evaluation,-0.0004934082083247471,,HOBBIES,Low-volume
HOBBIES_2_102_CA_2_evaluation,-0.023484810836522152,,HOBBIES,Low-volume
HOBBIES_2_107_WI_3_evaluation,-0.054732814130643126,0.0033073022739405927,HOBBIES,Low-volume
HOBBIES_2_110_CA_2_evaluation,-0.06666690331328938,,HOBBIES,Low-volume
HOBBIES_2_121_WI_3_evaluation,0.01913642914445149,,HOBBIES,Low-volume
HOBBIES_2_133_TX_2_evaluation,-0.09696003748482501,0.15476270038231707,HOBBIES,Low-volume
HOBBIES_2_147_CA_1_evaluation,-0.009385405056191759,,HOBBIES,Low-volume
HOUSEHOLD_1_006_CA_1_evaluation,0.028905201729413355,,HOUSEHOLD,High-volume
HOUSEHOLD_1_014_TX_2_evaluation,-0.09208630029036541,,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_016_WI_1_evaluation,-0.08762787791874027,-0.0022796431232716074,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_019_WI_2_evaluation,-2.093271899870081,0.24870744377458368,HOUSEHOLD,High-volume
HOUSEHOLD_1_027_TX_3_evaluation,-0.2379043994973622,0.06208940429190937,HOUSEHOLD,High-volume
HOUSEHOLD_1_028_TX_3_evaluation,0.0007951326522643853,-0.0028362923521842004,HOUSEHOLD,High-volume
HOUSEHOLD_1_029_CA_4_evaluation,-0.05297216325777207,0.05860786153488628,HOUSEHOLD,Low-volume
HOUSEHOLD_1_034_TX_3_evaluation,-0.05955685553433626,0.028984040855449533,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_048_CA_1_evaluation,-0.14518625272439412,,HOUSEHOLD,High-volume
HOUSEHOLD_1_051_WI_1_evaluation,-0.47721802963289006,,HOUSEHOLD,High-volume
HOUSEHOLD_1_088_CA_3_evaluation,-0.1577024925988768,,HOUSEHOLD,High-volume
HOUSEHOLD_1_090_CA_3_evaluation,-0.854487174936283,0.24374615229499966,HOUSEHOLD,High-volume
HOUSEHOLD_1_092_WI_3_evaluation,-0.009381855356851265,-0.007215544196663331,HOUSEHOLD,Low-volume
HOUSEHOLD_1_109_WI_2_evaluation,-0.12419688052421929,-0.051483323154248715,HOUSEHOLD,High-volume
HOUSEHOLD_1_110_TX_1_evaluation,-0.5298210241592543,-0.03282786969687541,HOUSEHOLD,High-volume
HOUSEHOLD_1_117_CA_4_evaluation,-0.05554569527960984,-0.1704787646628493,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_118_CA_2_evaluation,-0.18059805334488122,,HOUSEHOLD,High-volume
HOUSEHOLD_1_121_TX_2_evaluation,-0.06398688031123767,-0.07451352402797633,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_128_WI_1_evaluation,-0.1965042560895094,-0.1684164692484053,HOUSEHOLD,High-volume
HOUSEHOLD_1_140_CA_1_evaluation,-0.16138708051428052,-0.06083656667284073,HOUSEHOLD,High-volume
HOUSEHOLD_1_140_CA_4_evaluation,0.038989897555677056,-0.40221088785910564,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_140_WI_3_evaluation,0.08724451038997016,0.11504421484352392,HOUSEHOLD,High-volume
HOUSEHOLD_1_142_CA_4_evaluation,-0.0037839794969366236,-0.04337450660740316,HOUSEHOLD,Low-volume
HOUSEHOLD_1_143_WI_3_evaluation,-0.18710110253661516,,HOUSEHOLD,High-volume
HOUSEHOLD_1_145_WI_1_evaluation,-0.10798185393697157,-0.06519976587312651,HOUSEHOLD,High-volume
HOUSEHOLD_1_149_WI_2_evaluation,-0.4993859020140996,,HOUSEHOLD,High-volume
HOUSEHOLD_1_155_WI_3_evaluation,-0.033349425303676766,,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_171_WI_1_evaluation,0.027424977104439252,0.037224332494888296,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_175_CA_2_evaluation,0.004838240201055055,-0.056516208302083204,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_185_WI_2_evaluation,-0.18314673747133614,-0.08948042852674874,HOUSEHOLD,High-volume
HOUSEHOLD_1_187_CA_4_evaluation,-0.019636936751457154,0.008417826689803145,HOUSEHOLD,Low-volume
HOUSEHOLD_1_189_CA_2_evaluation,0.029309867454226646,-0.1457195734062907,HOUSEHOLD,Low-volume
HOUSEHOLD_1_199_TX_1_evaluation,0.00031237354196099465,-0.07741502101198458,HOUSEHOLD,Low-volume
HOUSEHOLD_1_202_CA_3_evaluation,-0.5545304812682366,,HOUSEHOLD,High-volume
HOUSEHOLD_1_204_TX_2_evaluation,-0.03454922368075425,,HOUSEHOLD,Low-volume
HOUSEHOLD_1_205_CA_1_evaluation,0.008845850756440843,-0.11070166549642346,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_216_WI_3_evaluation,0.012494941678439835,,HOUSEHOLD,Low-volume
HOUSEHOLD_1_221_TX_3_evaluation,-0.09624299821805093,-0.01347977538035632,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_222_WI_1_evaluation,0.0013950318408031404,-0.1681835545028838,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_229_CA_1_evaluation,0.027446275300482048,0.018498882511508198,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_231_TX_3_evaluation,-0.017645555421455822,-0.048170358426453355,HOUSEHOLD,Low-volume
HOUSEHOLD_1_237_WI_1_evaluation,-0.09191591472202307,,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_263_CA_2_evaluation,0.06752593055368211,0.0779193809000268,HOUSEHOLD,Low-volume
HOUSEHOLD_1_271_TX_1_evaluation,-0.08878862960307263,-0.0238462213808092,HOUSEHOLD,Low-volume
HOUSEHOLD_1_276_CA_4_evaluation,-0.06530381876655048,-0.03191867035360847,HOUSEHOLD,Low-volume
HOUSEHOLD_1_282_CA_3_evaluation,-0.0843373066301285,0.018091973990841895,HOUSEHOLD,High-volume
HOUSEHOLD_1_283_TX_2_evaluation,-0.0539838275698048,,HOUSEHOLD,High-volume
HOUSEHOLD_1_290_TX_3_evaluation,0.10589463072477767,0.022414655995600316,HOUSEHOLD,High-volume
HOUSEHOLD_1_312_WI_2_evaluation,-0.015167865281810633,-0.04672123956019934,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_319_TX_1_evaluation,0.0485563372782325,,HOUSEHOLD,High-volume
HOUSEHOLD_1_321_TX_3_evaluation,-0.20884301099696856,0.05939617318669634,HOUSEHOLD,High-volume
HOUSEHOLD_1_326_TX_3_evaluation,0.034975187601610114,-0.09938138304104811,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_327_TX_2_evaluation,0.11193621900225015,,HOUSEHOLD,High-volume
HOUSEHOLD_1_330_WI_3_evaluation,0.02778349673782632,,HOUSEHOLD,Low-volume
HOUSEHOLD_1_332_CA_1_evaluation,-0.015881354849244272,,HOUSEHOLD,Low-volume
HOUSEHOLD_1_334_CA_2_evaluation,0.008799704665015007,0.10288662254189963,HOUSEHOLD,High-volume
HOUSEHOLD_1_341_CA_4_evaluation,-0.014433077518334197,0.07420662967142892,HOUSEHOLD,Low-volume
HOUSEHOLD_1_345_TX_2_evaluation,0.07054317499307816,-0.044809078641740614,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_372_CA_4_evaluation,-0.044108564004628814,,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_374_CA_3_evaluation,-0.061590833256423116,0.09991029201334295,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_378_WI_1_evaluation,-0.041826107328709256,0.007248906628800393,HOUSEHOLD,Low-volume
HOUSEHOLD_1_380_WI_3_evaluation,-0.05489610030030456,,HOUSEHOLD,Low-volume
HOUSEHOLD_1_389_WI_3_evaluation,-0.6233272041858049,-0.4765627394416954,HOUSEHOLD,High-volume
HOUSEHOLD_1_406_CA_2_evaluation,-0.032873765592054405,-0.11075628271350325,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_410_CA_2_evaluation,0.06797674236992135,-0.5107185599142853,HOUSEHOLD,High-volume
HOUSEHOLD_1_413_WI_3_evaluation,0.016207927188567117,-0.134336230647283,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_425_CA_4_evaluation,-0.13722782680306989,,HOUSEHOLD,High-volume
HOUSEHOLD_1_432_CA_4_evaluation,-0.005938646996599378,-0.027347006655505234,HOUSEHOLD,Low-volume
HOUSEHOLD_1_438_CA_1_evaluation,-0.1289073315490178,-0.20819114994400753,HOUSEHOLD,High-volume
HOUSEHOLD_1_438_WI_3_evaluation,0.14564416393931445,-0.31091127636150445,HOUSEHOLD,High-volume
HOUSEHOLD_1_454_CA_3_evaluation,0.04714000724138667,,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_468_WI_1_evaluation,0.03144323675784655,0.018831178887428877,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_471_CA_4_evaluation,-0.00925761587993501,-0.05278414871966843,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_473_CA_1_evaluation,-0.3113263806555584,0.08792033510783716,HOUSEHOLD,High-volume
HOUSEHOLD_1_473_TX_3_evaluation,-0.3478563365682925,0.026701229432846647,HOUSEHOLD,High-volume
HOUSEHOLD_1_473_WI_3_evaluation,-0.08001732253278115,-0.1621863592953534,HOUSEHOLD,High-volume
HOUSEHOLD_1_474_WI_2_evaluation,-1.24854994781942,,HOUSEHOLD,High-volume
HOUSEHOLD_1_476_TX_1_evaluation,-0.008029419908133772,,HOUSEHOLD,Low-volume
HOUSEHOLD_1_481_CA_4_evaluation,-0.0034787053536565193,-0.038384776220191125,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_481_WI_3_evaluation,-0.010464513655693342,0.135678416585465,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_483_CA_2_evaluation,-0.150099036611599,,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_488_WI_2_evaluation,-0.35978332635225807,-0.05105707647436539,HOUSEHOLD,High-volume
HOUSEHOLD_1_499_TX_2_evaluation,-0.14176789225952563,0.021649970617896554,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_499_WI_2_evaluation,0.0034148107655281867,0.034288077973917155,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_500_TX_3_evaluation,-0.01770945000958419,,HOUSEHOLD,Low-volume
HOUSEHOLD_1_504_CA_3_evaluation,0.04154568108081247,-0.1278002692817252,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_507_WI_1_evaluation,-0.02695996649083826,-0.02796842542523416,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_510_WI_3_evaluation,-0.043015256607765284,0.0053669215660920085,HOUSEHOLD,High-volume
HOUSEHOLD_1_512_CA_1_evaluation,-0.03189404857408577,,HOUSEHOLD,Low-volume
HOUSEHOLD_1_529_CA_2_evaluation,-0.0505193210135102,,HOUSEHOLD,Mid-volume
HOUSEHOLD_1_536_WI_1_evaluation,-0.044765258382614914,0.052275553185592544,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_018_WI_2_evaluation,-0.01298125048808366,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_021_WI_1_evaluation,-0.05721760366896925,-0.026450022112412392,HOUSEHOLD,Low-volume
HOUSEHOLD_2_029_WI_2_evaluation,-0.017883385277267017,-0.040225812869809606,HOUSEHOLD,Low-volume
HOUSEHOLD_2_039_WI_3_evaluation,0.022987852928856925,0.10723077951623257,HOUSEHOLD,Low-volume
HOUSEHOLD_2_043_TX_1_evaluation,0.017602959029370202,0.019086580105319405,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_044_WI_3_evaluation,0.0210745649843459,,HOUSEHOLD,High-volume
HOUSEHOLD_2_056_WI_1_evaluation,-0.015316952654110205,0.026062041172944743,HOUSEHOLD,Low-volume
HOUSEHOLD_2_059_TX_3_evaluation,-0.16496517744947015,-0.1868012130798435,HOUSEHOLD,High-volume
HOUSEHOLD_2_061_CA_2_evaluation,-0.06427440595781536,,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_061_TX_3_evaluation,-0.01575356567298747,,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_062_TX_3_evaluation,-0.16845098220180754,0.035724432551904876,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_064_WI_1_evaluation,-0.05128960577039124,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_067_WI_1_evaluation,-0.1243814648899238,,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_077_TX_2_evaluation,0.0032018288051002125,-0.11442992533405265,HOUSEHOLD,Low-volume
HOUSEHOLD_2_078_TX_3_evaluation,0.08153659385050083,-0.12184309458108718,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_084_CA_4_evaluation,0.0017216041801259019,-0.19038109323583038,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_101_WI_2_evaluation,-0.0019239370425324972,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_103_WI_3_evaluation,-0.04151018408740781,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_109_TX_2_evaluation,-0.013872225022540596,0.15817630090075485,HOUSEHOLD,Low-volume
HOUSEHOLD_2_117_WI_1_evaluation,-0.04970289016520302,-0.13775249097393655,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_121_TX_1_evaluation,-0.011064412844232083,-0.03068405866288504,HOUSEHOLD,Low-volume
HOUSEHOLD_2_125_TX_3_evaluation,-0.01218256813647884,0.021286596654630452,HOUSEHOLD,Low-volume
HOUSEHOLD_2_126_WI_3_evaluation,-0.008821002861057664,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_128_TX_3_evaluation,-0.020850933925896487,-0.15004128035171282,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_138_CA_3_evaluation,0.06368515586729803,0.02797049779331725,HOUSEHOLD,Low-volume
HOUSEHOLD_2_138_TX_1_evaluation,-0.022597386001405678,0.04735548810357973,HOUSEHOLD,Low-volume
HOUSEHOLD_2_139_WI_1_evaluation,0.020566957978659206,,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_154_WI_2_evaluation,0.004309334999325565,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_157_TX_3_evaluation,-0.031571025934103374,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_158_TX_1_evaluation,-0.007536011699809025,0.02200506953438746,HOUSEHOLD,Low-volume
HOUSEHOLD_2_164_CA_3_evaluation,-0.05610654777540347,0.1746251725145081,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_165_WI_1_evaluation,-0.023491910235203084,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_167_WI_1_evaluation,-0.06891031329646378,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_173_CA_2_evaluation,-0.03167041751563643,-0.07439129242068411,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_179_TX_3_evaluation,0.0642424586637512,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_182_CA_3_evaluation,-0.030388976053728256,-0.050184389061007584,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_191_WI_1_evaluation,0.0820051541634424,-0.029673725898565703,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_196_TX_1_evaluation,0.10806349702180224,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_200_CA_2_evaluation,-0.05659640628438767,,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_214_WI_3_evaluation,-0.08196965717003771,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_222_CA_2_evaluation,0.22933187559013746,-0.23907383237590407,HOUSEHOLD,High-volume
HOUSEHOLD_2_241_CA_3_evaluation,0.03929517169895702,0.08051170687946249,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_246_WI_2_evaluation,-0.04824041403693108,0.06697879129463684,HOUSEHOLD,Low-volume
HOUSEHOLD_2_247_WI_2_evaluation,-0.05345847206741586,-0.09205803705227014,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_255_WI_3_evaluation,-0.035976202815621514,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_261_CA_2_evaluation,-0.021102962579069573,-0.12866124679804233,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_267_CA_3_evaluation,0.07946001973632832,-0.1592553109120096,HOUSEHOLD,Low-volume
HOUSEHOLD_2_281_TX_1_evaluation,0.0035887460332109933,0.05673783556553112,HOUSEHOLD,Low-volume
HOUSEHOLD_2_285_WI_3_evaluation,-0.06306395848271652,0.01752212215744259,HOUSEHOLD,Low-volume
HOUSEHOLD_2_302_WI_1_evaluation,0.016016243424181967,-0.08534137389802683,HOUSEHOLD,Low-volume
HOUSEHOLD_2_318_TX_3_evaluation,0.019541094869264572,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_326_CA_4_evaluation,-0.037261193976870166,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_331_TX_1_evaluation,0.016019793123522433,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_333_TX_1_evaluation,-0.039504603960044585,-0.030772446818418852,HOUSEHOLD,Low-volume
HOUSEHOLD_2_337_CA_1_evaluation,0.047647614247073256,-0.06358166709612324,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_339_CA_2_evaluation,-0.059066997025351925,-0.07856886203761024,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_353_CA_4_evaluation,-0.016523850429868564,0.00894980005380945,HOUSEHOLD,Low-volume
HOUSEHOLD_2_356_TX_1_evaluation,0.017116650219726415,,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_356_WI_1_evaluation,0.04589406277288313,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_361_CA_4_evaluation,0.002073024414832078,-0.048232186924451005,HOUSEHOLD,Low-volume
HOUSEHOLD_2_364_TX_2_evaluation,0.0036810382160630956,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_373_CA_1_evaluation,0.02167801387222501,-0.019545944010319113,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_392_WI_2_evaluation,-0.010578104034588271,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_402_WI_1_evaluation,0.03067650170030599,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_414_TX_2_evaluation,-0.019239370425324975,-0.16269878812258118,HOUSEHOLD,Low-volume
HOUSEHOLD_2_423_TX_3_evaluation,0.08353152487984267,0.17293601897622068,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_423_WI_3_evaluation,-0.03382863471463965,-0.02132102142506381,HOUSEHOLD,Low-volume
HOUSEHOLD_2_432_TX_3_evaluation,-0.00024847895383260654,-0.07290284609392529,HOUSEHOLD,Low-volume
HOUSEHOLD_2_444_CA_3_evaluation,0.06260249756845593,0.1841646888679478,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_448_CA_4_evaluation,0.005686618343426313,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_450_CA_2_evaluation,0.08572168937291003,0.11271111855505216,HOUSEHOLD,High-volume
HOUSEHOLD_2_452_TX_1_evaluation,0.1054154213138147,-0.01142652854584694,HOUSEHOLD,Low-volume
HOUSEHOLD_2_463_WI_3_evaluation,0.018824055602490466,0.05224220285178294,HOUSEHOLD,Low-volume
HOUSEHOLD_2_478_TX_3_evaluation,-0.025320005395542997,,HOUSEHOLD,Low-volume
HOUSEHOLD_2_497_TX_1_evaluation,0.007823537346386744,-0.09732528581963888,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_500_CA_3_evaluation,-0.01998480728682278,,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_500_TX_1_evaluation,-0.025408747879054644,0.0013411418210345326,HOUSEHOLD,Low-volume
HOUSEHOLD_2_502_TX_2_evaluation,-0.0037733303989152117,-0.041616004922503405,HOUSEHOLD,Low-volume
HOUSEHOLD_2_506_CA_3_evaluation,-0.07100108620799819,0.15080652541786807,HOUSEHOLD,Low-volume
HOUSEHOLD_2_511_TX_1_evaluation,-0.014777398354359372,0.12804487633264433,HOUSEHOLD,Mid-volume
HOUSEHOLD_2_515_CA_1_evaluation,0.0021582171990032484,,HOUSEHOLD,Low-volume
