id,total_sales,mean_sales,std_sales,max_sales,cv
FOODS_2_003_WI_1_evaluation,1123,0.5785677485832046,1.02526547186798,8,1.7720750497735964
FOODS_2_003_WI_2_evaluation,1939,0.9989696032972695,1.7032409886949094,13,1.7049978128194012
FOODS_2_003_WI_3_evaluation,2667,1.3740340030911902,1.9380151544942512,13,1.4104564735183132
FOODS_2_004_CA_1_evaluation,1106,0.5698093766099949,1.1423864579528655,8,2.004857246732832
FOODS_2_004_CA_2_evaluation,320,0.1648634724368882,0.576714695146603,6,3.498135072748614
FOODS_2_004_CA_3_evaluation,1246,0.6419371458011335,1.2588135299812315,11,1.9609607236706021
FOODS_2_004_CA_4_evaluation,532,0.27408552292632665,0.715147775732867,6,2.6092139712358926
FOODS_2_004_TX_1_evaluation,753,0.38794435857805254,0.8436780967425042,7,2.1747399545513955
FOODS_2_004_TX_2_evaluation,1412,0.7274600721277692,1.4521271951182007,11,1.9961606839408126
FOODS_2_004_TX_3_evaluation,1156,0.5955692941782587,1.201700233631613,8,2.0177336967811077
FOODS_2_004_WI_1_evaluation,1620,0.8346213292117465,1.4967169306358656,11,1.7932886187433428
FOODS_2_004_WI_2_evaluation,1932,0.9953632148377125,2.031828980156775,12,2.0412940219898035
FOODS_2_004_WI_3_evaluation,916,0.47192168985059246,1.0516848857994483,9,2.228515680498613
FOODS_2_005_CA_1_evaluation,772,0.3977331272539928,0.7594592574942858,7,1.909469454399493
FOODS_2_005_CA_2_evaluation,85,0.04379185986604843,0.3090371578027086,5,7.056954391706557
FOODS_2_005_CA_3_evaluation,2363,1.2174137042761464,1.633453652051299,11,1.3417408119473428
FOODS_2_005_CA_4_evaluation,1067,0.5497166409067491,0.8218825336066445,6,1.495102153449388
FOODS_2_005_TX_1_evaluation,1929,0.9938176197836167,1.1540886107052135,8,1.1612680110828508
FOODS_2_005_TX_2_evaluation,1244,0.6409067490984028,0.9580672135240216,14,1.494862107275021
FOODS_2_005_TX_3_evaluation,1173,0.6043276661514683,0.8840288653927495,6,1.4628303731690766
FOODS_2_005_WI_1_evaluation,561,0.2890262751159196,0.6270764515698116,6,2.1696174554313803
FOODS_2_005_WI_2_evaluation,1498,0.7717671303451829,1.251780760164082,10,1.6219669262206164
FOODS_2_005_WI_3_evaluation,1719,0.8856259659969088,1.1448245182350982,13,1.2926727108169433
FOODS_2_006_CA_1_evaluation,363,0.18701700154559506,0.5000581556070745,4,2.6738646832874147
FOODS_2_006_CA_2_evaluation,63,0.03245749613601236,0.20926377788267,3,6.447317347147024
FOODS_2_006_CA_3_evaluation,235,0.12107161257083977,0.3720576464631208,3,3.0730378373826275
FOODS_2_006_CA_4_evaluation,243,0.125193199381762,0.3843444362085257,3,3.070010496628594
FOODS_2_006_TX_1_evaluation,162,0.08346213292117466,0.3066943258669023,3,3.6746523858497366
FOODS_2_006_TX_2_evaluation,199,0.10252447192168986,0.3521638779777997,4,3.4349250610799453
FOODS_2_006_TX_3_evaluation,174,0.08964451313755796,0.3520205701537533,4,3.926850153266869
FOODS_2_006_WI_1_evaluation,375,0.19319938176197837,0.4872340574316081,3,2.521923481266003
FOODS_2_006_WI_2_evaluation,386,0.1988665636269964,0.5203277646839735,4,2.61646681671397
FOODS_2_006_WI_3_evaluation,201,0.1035548686244204,0.3562298801744731,3,3.440010932431106
FOODS_2_007_CA_1_evaluation,431,0.2220504894384338,0.818376642755807,16,3.6855430709722072
FOODS_2_007_CA_2_evaluation,127,0.06543019062339,0.4359433223534353,8,6.662724320378094
FOODS_2_007_CA_3_evaluation,530,0.27305512622359607,0.7451841200218429,6,2.7290610886082964
FOODS_2_007_CA_4_evaluation,249,0.12828438948995363,0.5748407161795654,7,4.480987269496131
FOODS_2_007_TX_1_evaluation,325,0.16743946419371458,0.6535321059234219,8,3.9030948233764984
FOODS_2_007_TX_2_evaluation,272,0.14013395157135497,0.5588480259143322,9,3.9879559496313197
FOODS_2_007_TX_3_evaluation,287,0.1478619268418341,0.5089729029894644,4,3.4422174379879804
FOODS_2_007_WI_1_evaluation,528,0.27202472952086554,0.7592627130508727,9,2.7911532689995147
FOODS_2_007_WI_2_evaluation,181,0.09325090159711488,0.4049446868241062,4,4.3425283819093385
FOODS_2_007_WI_3_evaluation,241,0.12416280267903143,0.5837475643139335,7,4.701468972337531
FOODS_2_008_CA_1_evaluation,513,0.2642967542503864,0.7396766377183792,6,2.798659559086499
FOODS_2_008_CA_2_evaluation,674,0.3472436888201958,0.9958568174664604,9,2.8678903304189904
FOODS_2_008_CA_3_evaluation,647,0.3333333333333333,0.8732370556306354,8,2.619711166891906
FOODS_2_008_CA_4_evaluation,665,0.3426069036579083,0.9242345423159898,9,2.6976530024591523
FOODS_2_008_TX_1_evaluation,424,0.21844410097887687,0.6530577172456512,6,2.9895873329570968
FOODS_2_008_TX_2_evaluation,303,0.1561051004636785,0.576024481581459,6,3.689978609734693
FOODS_2_008_TX_3_evaluation,429,0.22102009273570325,0.6674240295067924,6,3.019743685950312
FOODS_2_008_WI_1_evaluation,824,0.4245234415249871,1.0473807990596697,8,2.4671919065228387
FOODS_2_008_WI_2_evaluation,702,0.3616692426584235,0.9854896191803649,9,2.7248366820927186
FOODS_2_008_WI_3_evaluation,403,0.2076249356002061,0.6801027632148944,7,3.275631422829057
FOODS_2_009_CA_1_evaluation,2106,1.0850077279752706,1.5688615816289808,13,1.4459450759457984
FOODS_2_009_CA_2_evaluation,189,0.0973724884080371,0.4776427296214692,7,4.905315016906199
FOODS_2_009_CA_3_evaluation,2691,1.3863987635239567,1.885949257464374,17,1.3603223741130992
FOODS_2_009_CA_4_evaluation,1414,0.7284904688304997,1.2056384878727282,10,1.6549818281194948
FOODS_2_009_TX_1_evaluation,1613,0.8310149407521896,1.4570434866336717,10,1.7533300728803203
FOODS_2_009_TX_2_evaluation,2220,1.1437403400309119,1.7753896690225066,25,1.552266372780489
FOODS_2_009_TX_3_evaluation,3306,1.7032457496136013,2.340705413078099,30,1.3742617080413158
FOODS_2_009_WI_1_evaluation,2025,1.0432766615146831,1.6631799067704398,12,1.5941887402673698
FOODS_2_009_WI_2_evaluation,2603,1.3410613086038126,2.2487358893048257,14,1.676833023872711
FOODS_2_009_WI_3_evaluation,3894,2.006182380216383,2.497413694311526,17,1.2448587520951906
FOODS_2_010_CA_1_evaluation,1309,0.6743946419371458,1.1514709135692576,9,1.7074140895629708
FOODS_2_010_CA_2_evaluation,229,0.11798042246264812,0.5429883346585682,7,4.602359640053629
FOODS_2_010_CA_3_evaluation,1754,0.9036579082946935,1.4802800008279138,15,1.6380977660245042
FOODS_2_010_CA_4_evaluation,966,0.49768160741885625,1.0307737978262976,12,2.071151078241039
FOODS_2_010_TX_1_evaluation,907,0.467284904688305,1.005954588819425,9,2.1527650020931683
FOODS_2_010_TX_2_evaluation,1546,0.7964966512107161,1.3204607476938182,9,1.6578359063866113
FOODS_2_010_TX_3_evaluation,1094,0.5636269963936116,1.1681759651434627,9,2.0726047059812256
FOODS_2_010_WI_1_evaluation,796,0.4100978876867594,0.9534425096874176,8,2.3249144614362782
FOODS_2_010_WI_2_evaluation,453,0.23338485316846985,0.7458741020028086,10,3.195897642356405
FOODS_2_010_WI_3_evaluation,922,0.4750128799587841,0.9492368406941069,10,1.998339162459069
FOODS_2_011_CA_1_evaluation,1079,0.5558990211231324,1.033257524263673,7,1.8587144157514266
FOODS_2_011_CA_2_evaluation,287,0.1478619268418341,0.6383627685140678,8,4.317289664410472
FOODS_2_011_CA_3_evaluation,1181,0.6084492529623905,1.180691181515715,14,1.9404924498916198
FOODS_2_011_CA_4_evaluation,1237,0.637300360638846,1.3267003200114291,11,2.0817504617155893
FOODS_2_011_TX_1_evaluation,539,0.27769191138588356,0.6616614746940731,5,2.3827178522842223
FOODS_2_011_TX_2_evaluation,502,0.2586295723853684,0.7385441078978221,9,2.855605803644766
FOODS_2_011_TX_3_evaluation,736,0.3791859866048429,0.8894916635443316,6,2.3457925529069943
FOODS_2_011_WI_1_evaluation,964,0.4966512107161257,1.0003165047756766,7,2.0141227549477057
FOODS_2_011_WI_2_evaluation,940,0.4842864502833591,1.0094325079008666,9,2.0843707423782787
FOODS_2_011_WI_3_evaluation,561,0.2890262751159196,0.801691594190596,13,2.7737671734829714
FOODS_2_012_CA_1_evaluation,1524,0.7851622874806801,1.243832760056352,11,1.5841728262922434
FOODS_2_012_CA_2_evaluation,122,0.06285419886656363,0.3677262174486788,6,5.850463836622012
FOODS_2_012_CA_3_evaluation,888,0.4574961360123648,0.9232795176108378,7,2.0181143509939594
FOODS_2_012_CA_4_evaluation,840,0.4327666151468315,0.9813928780414315,12,2.2677185431885936
FOODS_2_012_TX_1_evaluation,437,0.22514167954662545,0.6318900979568683,6,2.8066331353187217
FOODS_2_012_TX_2_evaluation,569,0.29314786192684184,0.726593118660192,7,2.478589179823256
FOODS_2_012_TX_3_evaluation,407,0.20968572900566718,0.5804628034002574,5,2.768251354790908
FOODS_2_012_WI_1_evaluation,1491,0.768160741885626,1.330388737439336,11,1.7319145133264593
FOODS_2_012_WI_2_evaluation,419,0.2158681092220505,0.6487701538239599,7,3.005400640984024
FOODS_2_012_WI_3_evaluation,478,0.24626481195260175,0.6462761769157143,7,2.6243139317853585
FOODS_2_013_CA_1_evaluation,7978,4.110252447192169,2.795099354254712,18,0.6800310662582597
FOODS_2_013_CA_2_evaluation,7610,3.9206594538897477,2.8989672490885714,18,0.73940807233652
FOODS_2_013_CA_3_evaluation,10957,5.645028335909325,3.6614757125408532,21,0.6486195453173128
FOODS_2_013_CA_4_evaluation,3663,1.8871715610510047,1.5857436012815058,9,0.8402752743891353
FOODS_2_013_TX_1_evaluation,11435,5.891293147861927,3.766788047247415,30,0.6393822124798628
FOODS_2_013_TX_2_evaluation,11646,6.0,3.3386212352672353,20,0.5564368725445392
FOODS_2_013_TX_3_evaluation,11165,5.752189592993302,3.4272861430443746,23,0.5958228753828152
FOODS_2_013_WI_1_evaluation,2447,1.2606903657908295,2.5800673965174004,16,2.0465512123581013
FOODS_2_013_WI_2_evaluation,9122,4.699639361154044,10.69492339700527,90,2.2756902338946756
FOODS_2_013_WI_3_evaluation,8659,4.461102524471921,8.216663771025402,58,1.8418459844739932
FOODS_2_014_CA_1_evaluation,4381,2.2570839773312725,2.2455815832580845,20,0.9949038696881858
FOODS_2_014_CA_2_evaluation,539,0.27769191138588356,0.8890293733516139,12,3.201495387153029
FOODS_2_014_CA_3_evaluation,2960,1.524987120041216,1.5568336430402774,11,1.0208831422774252
FOODS_2_014_CA_4_evaluation,3250,1.6743946419371458,1.7216357322886058,15,1.0282138327299026
FOODS_2_014_TX_1_evaluation,1090,0.5615662029881504,0.8372429098378006,5,1.4909068697203405
FOODS_2_014_TX_2_evaluation,1820,0.9376609994848016,1.2870202501105683,13,1.3725858821234138
FOODS_2_014_TX_3_evaluation,1932,0.9953632148377125,1.1955584186646708,11,1.2011277901801896
FOODS_2_014_WI_1_evaluation,3311,1.7058217413704275,2.5028874268133325,26,1.4672620040606097
FOODS_2_014_WI_2_evaluation,1292,0.6656362699639361,1.163003120083084,12,1.7472051517656857
FOODS_2_014_WI_3_evaluation,1908,0.9829984544049459,1.372490953342831,14,1.39622900442266
FOODS_2_015_CA_1_evaluation,466,0.24008243173621843,0.7350298355719225,8,3.061572770053866
FOODS_2_015_CA_2_evaluation,254,0.13086038124678,0.6737957807881374,8,5.148966970510924
FOODS_2_015_CA_3_evaluation,115,0.0592478104070067,0.3307181359792111,4,5.5819469733534675
FOODS_2_015_CA_4_evaluation,414,0.2132921174652241,0.6355844227463681,6,2.97987769215145
FOODS_2_015_TX_1_evaluation,419,0.2158681092220505,0.623653709686846,7,2.889049762535007
FOODS_2_015_TX_2_evaluation,431,0.2220504894384338,0.627257259515146,5,2.824840697723662
FOODS_2_015_TX_3_evaluation,234,0.1205564142194745,0.4618373207766859,6,3.8308813659296894
FOODS_2_015_WI_1_evaluation,844,0.4348274085522926,1.0529794906956658,9,2.4216033073937053
FOODS_2_015_WI_2_evaluation,548,0.28232869654817105,0.7882133896179326,7,2.7918288124970934
FOODS_2_015_WI_3_evaluation,486,0.250386398763524,0.7434636861884311,7,2.969265462740215
FOODS_2_016_CA_1_evaluation,8967,4.619783616692427,4.76301257809945,39,1.0310033917799746
FOODS_2_016_CA_2_evaluation,1010,0.5203503348789283,1.614439700733756,13,3.1026014446774464
FOODS_2_016_CA_3_evaluation,12508,6.444100978876867,5.6069353665109265,35,0.8700880673487136
FOODS_2_016_CA_4_evaluation,6562,3.3807315816589387,3.6540924212826456,25,1.0808584866975945
FOODS_2_016_TX_1_evaluation,3422,1.7630087583719731,2.698508945757937,30,1.5306270788182808
FOODS_2_016_TX_2_evaluation,4813,2.4796496651210718,2.9312083784020855,30,1.1821058513356426
FOODS_2_016_TX_3_evaluation,310,0.15971148892323545,0.6797852292861072,9,4.2563326775623676
FOODS_2_016_WI_1_evaluation,4826,2.48634724368882,3.3442432612924367,23,1.3450427207145919
FOODS_2_016_WI_2_evaluation,16266,8.380216383307573,7.566045975655417,41,0.9028461354203348
FOODS_2_016_WI_3_evaluation,10523,5.421432251416795,5.159680543252965,34,0.9517190852849953
FOODS_2_017_CA_1_evaluation,260,0.13395157135497165,0.4843810970072977,5,3.6160911895814034
FOODS_2_017_CA_2_evaluation,233,0.12004121586810922,0.5162465629563978,6,4.300577590980121
FOODS_2_017_CA_3_evaluation,379,0.19526017516743946,0.6053866420707522,7,3.100410217043087
FOODS_2_017_CA_4_evaluation,218,0.11231324059763009,0.4492351538773822,5,3.9998414388807286
FOODS_2_017_TX_1_evaluation,92,0.04739824832560536,0.28505684109791846,4,6.014079658381084
FOODS_2_017_TX_2_evaluation,84,0.04327666151468315,0.26706186822567707,4,6.171036740786181
FOODS_2_017_TX_3_evaluation,123,0.0633693972179289,0.30051979379909205,4,4.742348941171038
FOODS_2_017_WI_1_evaluation,361,0.1859866048428645,0.5989074398185095,7,3.2201643786363627
FOODS_2_017_WI_2_evaluation,380,0.19577537351880475,0.6523570894819394,7,3.3321713439064324
FOODS_2_017_WI_3_evaluation,95,0.04894384337970119,0.3181375690235121,5,6.500052857627757
FOODS_2_018_CA_1_evaluation,882,0.45440494590417313,0.9292538958458004,14,2.044990716368139
FOODS_2_018_CA_2_evaluation,511,0.26326635754765587,0.8562899148024248,10,3.252561104954024
FOODS_2_018_CA_3_evaluation,1283,0.6609994848016486,1.0670649747363143,11,1.6143204333306207
FOODS_2_018_CA_4_evaluation,584,0.30087583719732097,0.6880004312051986,11,2.2866589674131688
FOODS_2_018_TX_1_evaluation,2615,1.3472436888201957,1.6631168344461382,11,1.234458805223692
FOODS_2_018_TX_2_evaluation,2530,1.3034518289541472,1.716545751166704,13,1.3169230446697915
FOODS_2_018_TX_3_evaluation,2261,1.1648634724368883,1.491426302878432,9,1.280344296279096
FOODS_2_018_WI_1_evaluation,2195,1.13086038124678,1.757863256466412,14,1.5544476450119846
FOODS_2_018_WI_2_evaluation,4915,2.53219989696033,3.9072518822518743,30,1.5430266334589802
FOODS_2_018_WI_3_evaluation,3753,1.9335394126738794,2.457518086711235,21,1.2709945660289121
FOODS_2_019_CA_1_evaluation,35716,18.400824317362183,10.94023498779582,64,0.5945513526518
FOODS_2_019_CA_2_evaluation,1195,0.6156620298815044,1.6333009827188338,12,2.6529181652361977
FOODS_2_019_CA_3_evaluation,27973,14.411643482740855,9.072789749793833,57,0.629545808613657
FOODS_2_019_CA_4_evaluation,9108,4.692426584234931,3.7687933663907067,34,0.803165121230167
FOODS_2_019_TX_1_evaluation,4811,2.478619268418341,2.1472066125381355,13,0.866291422767932
FOODS_2_019_TX_2_evaluation,4889,2.5188047398248328,2.2919135779883186,13,0.9099210993813308
FOODS_2_019_TX_3_evaluation,6827,3.517259144770737,3.4835897928236395,28,0.9904273894639936
FOODS_2_019_WI_1_evaluation,1337,0.6888201957753736,1.0586042644859293,6,1.53683685666955
FOODS_2_019_WI_2_evaluation,2785,1.4348274085522927,1.9161556319265527,14,1.3354607115150587
FOODS_2_019_WI_3_evaluation,5338,2.7501287995878414,2.797256799430256,16,1.0171366518722607
FOODS_2_020_CA_1_evaluation,1436,0.7398248325605358,1.3957984708984348,9,1.8866607465277592
FOODS_2_020_CA_2_evaluation,255,0.13137557959814528,0.6165664934344204,10,4.6931590735537645
FOODS_2_020_CA_3_evaluation,2082,1.0726429675425038,1.6195896994693035,12,1.5099056708308927
FOODS_2_020_CA_4_evaluation,1485,0.7650695517774343,1.2732116456601366,9,1.6641776459436532
FOODS_2_020_TX_1_evaluation,2409,1.241112828438949,1.736087436080565,16,1.3988151570910654
FOODS_2_020_TX_2_evaluation,2504,1.2900566718186501,1.8419087608740528,12,1.4277735243037286
FOODS_2_020_TX_3_evaluation,682,0.35136527563111797,1.0215131494225027,14,2.907268362212724
FOODS_2_020_WI_1_evaluation,1273,0.6558475012879958,1.3335686041943928,14,2.0333516580843023
FOODS_2_020_WI_2_evaluation,2091,1.0772797527047913,1.8146608039944416,13,1.684484275730852
FOODS_2_020_WI_3_evaluation,1064,0.5481710458526533,1.1280733523375184,10,2.0578856925630857
FOODS_2_021_CA_1_evaluation,12538,6.459556929417825,6.680641182379951,41,1.0342259160152725
FOODS_2_021_CA_2_evaluation,486,0.250386398763524,1.1771694624830111,16,4.701411371768569
FOODS_2_021_CA_3_evaluation,18660,9.613601236476043,9.10664764915467,53,0.9472670464635163
FOODS_2_021_CA_4_evaluation,5003,2.577537351880474,3.43328016554501,23,1.3320001601684717
FOODS_2_021_TX_1_evaluation,7759,3.997424008243174,4.519202278846859,32,1.1305286278182438
FOODS_2_021_TX_2_evaluation,13126,6.762493560020608,7.028788721561873,50,1.0393782499277462
FOODS_2_021_TX_3_evaluation,15001,7.7284904688305,6.966115132534681,38,0.9013552078028009
FOODS_2_021_WI_1_evaluation,5765,2.970118495620814,5.428839886359214,42,1.8278192921809602
FOODS_2_021_WI_2_evaluation,23435,12.073673364245234,16.498679495877457,109,1.3665004011733795
FOODS_2_021_WI_3_evaluation,21432,11.041731066460587,11.961959028770663,67,1.0833409142797619
FOODS_2_022_CA_1_evaluation,1389,0.7156105100463679,1.1768858526106292,12,1.644589949544443
FOODS_2_022_CA_2_evaluation,518,0.2668727460072128,0.7271466327713078,5,2.7246942359249195
FOODS_2_022_CA_3_evaluation,2203,1.1349819680577022,1.5618906604630454,10,1.376136982278153
FOODS_2_022_CA_4_evaluation,941,0.48480164863472436,0.8150648727058051,6,1.6812337066120804
FOODS_2_022_TX_1_evaluation,1704,0.8778979907264297,1.3026661446564514,8,1.4838468232266269
FOODS_2_022_TX_2_evaluation,1273,0.6558475012879958,1.1127439222597317,8,1.6966503952129925
FOODS_2_022_TX_3_evaluation,2239,1.1535291087068522,1.4801519017904523,10,1.2831508894038712
FOODS_2_022_WI_1_evaluation,2260,1.1643482740855229,1.8183731400845053,12,1.5617089667716926
FOODS_2_022_WI_2_evaluation,4734,2.438948995363215,3.701212914592964,26,1.5175442051594725
FOODS_2_022_WI_3_evaluation,2726,1.4044307058217413,2.389789480433081,20,1.701607256610642
FOODS_2_023_CA_1_evaluation,345,0.1777434312210201,0.6967074687593983,7,3.9197368024985275
FOODS_2_023_CA_2_evaluation,159,0.08191653786707882,0.4696869271390539,7,5.733725318093734
FOODS_2_023_CA_3_evaluation,719,0.3704276146316332,1.0341245974401991,10,2.7917049285555304
FOODS_2_023_CA_4_evaluation,191,0.09840288511076764,0.4553264654917821,7,4.627165809002874
FOODS_2_023_TX_1_evaluation,1822,0.9386913961875322,2.505016027290571,22,2.668625745867727
FOODS_2_023_TX_2_evaluation,554,0.2854198866563627,0.9344156845550384,9,3.273828237764133
FOODS_2_023_TX_3_evaluation,614,0.31633178773827925,0.9631810168932171,12,3.0448442244132483
FOODS_2_023_WI_1_evaluation,186,0.09582689335394126,0.4697971693485615,6,4.9025607833632145
FOODS_2_023_WI_2_evaluation,1687,0.86913961875322,1.9995826192271007,14,2.3006460367040917
FOODS_2_023_WI_3_evaluation,421,0.21689850592478105,0.8272690536435671,9,3.8140836891262793
FOODS_2_024_CA_1_evaluation,2894,1.4909840288511076,1.748798147020732,14,1.172915412359102
FOODS_2_024_CA_2_evaluation,510,0.26275115919629055,0.933896865321137,10,3.554301599192798
FOODS_2_024_CA_3_evaluation,4073,2.0984028851107674,2.1106266535296108,12,1.005825272403873
FOODS_2_024_CA_4_evaluation,1512,0.7789799072642968,1.1832556826066019,8,1.5189810052509354
FOODS_2_024_TX_1_evaluation,2143,1.1040700669757857,1.4342960208759064,12,1.299098729127454
FOODS_2_024_TX_2_evaluation,1951,1.0051519835136526,1.4167533088824307,10,1.4094916312356731
FOODS_2_024_TX_3_evaluation,2228,1.1478619268418342,1.4930360038395005,10,1.3007104503826168
FOODS_2_024_WI_1_evaluation,1597,0.8227717671303452,1.385312032268862,8,1.683713622187765
FOODS_2_024_WI_2_evaluation,2300,1.184956208140134,1.7590122464419693,13,1.484453378410375
FOODS_2_024_WI_3_evaluation,1602,0.8253477588871716,1.1704684255403843,8,1.4181518189599787
FOODS_2_025_CA_1_evaluation,1554,0.8006182380216383,0.9875094304950651,7,1.2334335936878515
FOODS_2_025_CA_2_evaluation,944,0.4863472436888202,0.9986816572639864,11,2.053433365200633
FOODS_2_025_CA_3_evaluation,2654,1.3673364245234416,1.9113185831909136,15,1.397840757337439
FOODS_2_025_CA_4_evaluation,982,0.5059247810407007,0.8113822573454922,8,1.6037606532663953
FOODS_2_025_TX_1_evaluation,654,0.3369397217928903,0.6082090584131409,6,1.8050975265747804
FOODS_2_025_TX_2_evaluation,475,0.24471921689850593,0.5210805446443086,4,2.1292996571675853
FOODS_2_025_TX_3_evaluation,536,0.2761463163317877,0.5588950690139648,4,2.0239091958136304
FOODS_2_025_WI_1_evaluation,1004,0.5172591447707368,0.8105845601793337,4,1.5670763260040703
FOODS_2_025_WI_2_evaluation,1035,0.5332302936630603,0.8056202854696319,5,1.5108299266633387
FOODS_2_025_WI_3_evaluation,1038,0.5347758887171561,0.8612214496372318,6,1.6104343292349392
FOODS_2_026_CA_1_evaluation,2367,1.2194744976816074,1.894444382271331,13,1.5534924148663514
FOODS_2_026_CA_2_evaluation,1251,0.6445131375579598,1.492025894740013,14,2.3149658366829455
FOODS_2_026_CA_3_evaluation,3082,1.5878413189077796,2.072932214656309,11,1.3055033837274157
FOODS_2_026_CA_4_evaluation,2046,1.054095826893354,1.6639476006222664,10,1.5785543953117394
FOODS_2_026_TX_1_evaluation,2517,1.2967542503863987,2.1518476299602876,19,1.6594105084437498
FOODS_2_026_TX_2_evaluation,4143,2.134466769706337,2.885611673182219,18,1.3519122031490916
FOODS_2_026_TX_3_evaluation,3117,1.6058732612055642,2.442059829052365,16,1.520705206349259
FOODS_2_026_WI_1_evaluation,3783,1.9489953632148378,2.253742653664694,15,1.156361218811306
FOODS_2_026_WI_2_evaluation,6021,3.1020092735703244,3.471667516076679,19,1.1191673557058353
FOODS_2_026_WI_3_evaluation,3267,1.6831530139103554,2.3781803560613546,15,1.4129317634267184
FOODS_2_027_CA_1_evaluation,1197,0.616692426584235,1.5419928138042835,17,2.5004244374219833
FOODS_2_027_CA_2_evaluation,217,0.11179804224626481,0.7768359778689639,20,6.948565129233451
FOODS_2_027_CA_3_evaluation,1414,0.7284904688304997,1.5657274053199475,27,2.149276445350791
FOODS_2_027_CA_4_evaluation,573,0.29520865533230295,0.8955345810307691,9,3.0335647849576315
FOODS_2_027_TX_1_evaluation,379,0.19526017516743946,1.1161874527590212,18,5.716411202652401
FOODS_2_027_TX_2_evaluation,523,0.26944873776403916,1.004135343834091,24,3.7266284940381844
FOODS_2_027_TX_3_evaluation,1059,0.5455950540958269,1.384229071552909,12,2.537099743044567
FOODS_2_027_WI_1_evaluation,1500,0.7727975270479135,1.4666048367327529,10,1.897786658732182
FOODS_2_027_WI_2_evaluation,992,0.5110767645543535,1.1592327380691856,11,2.2682164764035173
FOODS_2_027_WI_3_evaluation,829,0.4270994332818135,1.1864645935975089,15,2.7779587167343363
FOODS_2_028_CA_1_evaluation,366,0.18856259659969088,0.530991141734271,5,2.8159940057546993
FOODS_2_028_CA_2_evaluation,259,0.1334363730036064,0.47647761459737537,5,3.5708225866158516
FOODS_2_028_CA_3_evaluation,530,0.27305512622359607,0.6693899296279922,5,2.4514827422791186
FOODS_2_028_CA_4_evaluation,245,0.12622359608449252,0.42358023556157764,4,3.355792805000091
FOODS_2_028_TX_1_evaluation,487,0.25090159711488924,0.6575536206449031,6,2.620762993165825
FOODS_2_028_TX_2_evaluation,850,0.43791859866048427,1.0243854559893804,10,2.33921431773575
FOODS_2_028_TX_3_evaluation,1067,0.5497166409067491,1.1447892580905152,7,2.0825079193567855
FOODS_2_028_WI_1_evaluation,1183,0.609479649665121,1.2493267412552842,10,2.049825194232043
FOODS_2_028_WI_2_evaluation,1866,0.9613601236476044,1.8310188152193865,17,1.9046128190465321
FOODS_2_028_WI_3_evaluation,589,0.30345182895414735,0.7565067823388935,8,2.493004523802703
FOODS_2_029_CA_1_evaluation,5800,2.988150437918599,4.448370920392991,26,1.4886703373246197
FOODS_2_029_CA_2_evaluation,576,0.29675425038639874,1.1489729954246848,11,3.8717996252071414
FOODS_2_029_CA_3_evaluation,9362,4.82328696548171,6.753860577139823,46,1.4002609891292883
FOODS_2_029_CA_4_evaluation,1811,0.9330242143225141,1.6234894879408983,10,1.740029318660013
FOODS_2_029_TX_1_evaluation,4160,2.1432251416795465,3.075525553161783,19,1.4349988217997647
FOODS_2_029_TX_2_evaluation,4209,2.1684698608964452,3.2833467929267077,20,1.514130702083806
FOODS_2_029_TX_3_evaluation,5515,2.841318907779495,4.169175437253257,29,1.4673380822681001
FOODS_2_029_WI_1_evaluation,308,0.1586810922205049,0.5621783037014331,7,3.5428184658587067
FOODS_2_029_WI_2_evaluation,1455,0.749613601236476,2.258125329838494,24,3.0123857492897024
FOODS_2_029_WI_3_evaluation,1633,0.8413189077794951,1.8221328591770751,15,2.165805192689959
FOODS_2_030_CA_1_evaluation,6485,3.3410613086038126,2.3381878406573917,16,0.69983386256222
FOODS_2_030_CA_2_evaluation,375,0.19319938176197837,0.6439849488537235,6,3.3332660952668727
FOODS_2_030_CA_3_evaluation,6771,3.488408037094281,2.3123368352395124,14,0.6628630626495191
FOODS_2_030_CA_4_evaluation,2771,1.4276146316331788,1.4310762757745568,9,1.0024247749110122
FOODS_2_030_TX_1_evaluation,1682,0.8665636269963937,1.0865722086612948,7,1.2538862407916604
FOODS_2_030_TX_2_evaluation,2313,1.1916537867078825,1.276816432273667,10,1.0714659295474223
FOODS_2_030_TX_3_evaluation,1822,0.9386913961875322,1.0849733419087961,8,1.1558360354802268
FOODS_2_030_WI_1_evaluation,269,0.13858835651725915,0.5284287797874548,6,3.8129377753436797
FOODS_2_030_WI_2_evaluation,744,0.38330757341576505,1.240389688804328,11,3.2360166478080656
FOODS_2_030_WI_3_evaluation,1115,0.5744461617722824,1.249843810782982,10,2.17573707330024
FOODS_2_031_CA_1_evaluation,570,0.2936630602782071,0.8905610578468559,8,3.032594760141662
FOODS_2_031_CA_2_evaluation,342,0.17619783616692428,0.7084687786523919,7,4.020871050772786
FOODS_2_031_CA_3_evaluation,1106,0.5698093766099949,1.3932441614953568,10,2.445105711991399
FOODS_2_031_CA_4_evaluation,320,0.1648634724368882,0.5704238290540449,6,3.459977038105941
FOODS_2_031_TX_1_evaluation,3046,1.5692941782586296,2.2482444391702416,17,1.4326468996813653
FOODS_2_031_TX_2_evaluation,3293,1.6965481710458528,2.583878136264356,19,1.5230207903094792
FOODS_2_031_TX_3_evaluation,2902,1.49510561566203,2.2148984179248887,15,1.4814327461034489
